LOT_ID,WAFER_NO,PRODUCT,LINE,TOTAL_DIE,GOOD_DIE,YIELD_PCT,MAIN_FAIL_TYPE,TEST_DATE
L26089,24,LSI-ISOCELL-HP2,P3,1200,1000,83.36,BRIDGE,2026-03-12
L26089,25,LSI-ISOCELL-HP2,P3,1200,1091,90.95,EDGE_CHIP,2026-03-10
L26090,1,V9-NAND-2Tb,P3,1200,1079,89.99,ETC,2026-03-14
L26090,2,V9-NAND-2Tb,P3,1200,1070,89.21,PARTICLE,2026-03-06
L26090,3,V9-NAND-2Tb,P3,1200,1075,89.6,OPEN,2026-03-05
L26090,4,V9-NAND-2Tb,P3,1200,1034,86.18,MISALIGN,2026-03-06
L26090,5,V9-NAND-2Tb,P3,1200,995,82.93,SCRATCH,2026-03-06
L26090,6,V9-NAND-2Tb,P3,1200,1102,91.89,EDGE_CHIP,2026-03-10
L26090,7,V9-NAND-2Tb,P3,1200,1047,87.26,THIN_FILM,2026-03-11
L26090,8,V9-NAND-2Tb,P3,1200,1044,87.08,SCRATCH,2026-03-12
L26090,9,V9-NAND-2Tb,P3,1200,1067,88.97,ETC,2026-03-07
L26090,10,V9-NAND-2Tb,P3,1200,1030,85.88,OPEN,2026-03-09
L26090,11,V9-NAND-2Tb,P3,1200,1096,91.36,BRIDGE,2026-03-09
L26090,12,V9-NAND-2Tb,P3,1200,1077,89.75,ETC,2026-03-06
L26090,13,V9-NAND-2Tb,P3,1200,1020,85.07,OPEN,2026-03-06
L26090,14,V9-NAND-2Tb,P3,1200,1067,88.95,EDGE_CHIP,2026-03-05
L26090,15,V9-NAND-2Tb,P3,1200,1055,87.98,BRIDGE,2026-03-11
L26090,16,V9-NAND-2Tb,P3,1200,1057,88.11,OPEN,2026-03-08
L26090,17,V9-NAND-2Tb,P3,1200,1045,87.08,BRIDGE,2026-03-06
L26090,18,V9-NAND-2Tb,P3,1200,1044,87.02,BRIDGE,2026-03-06
L26090,19,V9-NAND-2Tb,P3,1200,1088,90.68,BRIDGE,2026-03-05
L26090,20,V9-NAND-2Tb,P3,1200,1055,87.98,ETC,2026-03-14
L26090,21,V9-NAND-2Tb,P3,1200,1059,88.31,ETC,2026-03-05
L26090,22,V9-NAND-2Tb,P3,1200,1092,91.03,SCRATCH,2026-03-13
L26090,23,V9-NAND-2Tb,P3,1200,1037,86.44,SCRATCH,2026-03-05
L26090,24,V9-NAND-2Tb,P3,1200,1038,86.58,PARTICLE,2026-03-13
L26090,25,V9-NAND-2Tb,P3,1200,1064,88.7,SCRATCH,2026-03-10
L26091,1,V9-NAND-2Tb,H1,1200,1091,90.95,BRIDGE,2026-03-07
L26091,2,V9-NAND-2Tb,H1,1200,1077,89.76,SCRATCH,2026-03-06
L26091,3,V9-NAND-2Tb,H1,1200,1069,89.14,OPEN,2026-03-06
L26091,4,V9-NAND-2Tb,H1,1200,1056,88.01,OPEN,2026-03-14
L26091,5,V9-NAND-2Tb,H1,1200,1062,88.54,BRIDGE,2026-03-05
L26091,6,V9-NAND-2Tb,H1,1200,1064,88.72,THIN_FILM,2026-03-13
L26091,7,V9-NAND-2Tb,H1,1200,1076,89.74,SCRATCH,2026-03-14
L26091,8,V9-NAND-2Tb,H1,1200,1078,89.84,PARTICLE,2026-03-11
L26091,9,V9-NAND-2Tb,H1,1200,1013,84.45,PARTICLE,2026-03-13
L26091,10,V9-NAND-2Tb,H1,1200,1038,86.51,BRIDGE,2026-03-13
L26091,11,V9-NAND-2Tb,H1,1200,1105,92.14,OPEN,2026-03-07
L26091,12,V9-NAND-2Tb,H1,1200,1043,86.96,BRIDGE,2026-03-09
L26091,13,V9-NAND-2Tb,H1,1200,1098,91.51,MISALIGN,2026-03-05
L26091,14,V9-NAND-2Tb,H1,1200,969,80.83,BRIDGE,2026-03-11
L26091,15,V9-NAND-2Tb,H1,1200,1073,89.49,PARTICLE,2026-03-07
L26091,16,V9-NAND-2Tb,H1,1200,1076,89.71,SCRATCH,2026-03-07
L26091,17,V9-NAND-2Tb,H1,1200,1042,86.86,MISALIGN,2026-03-11
L26091,18,V9-NAND-2Tb,H1,1200,1085,90.43,THIN_FILM,2026-03-08
L26091,19,V9-NAND-2Tb,H1,1200,1080,90.02,PARTICLE,2026-03-12
L26091,20,V9-NAND-2Tb,H1,1200,1025,85.43,OPEN,2026-03-11
L26091,21,V9-NAND-2Tb,H1,1200,1073,89.45,PARTICLE,2026-03-13
L26091,22,V9-NAND-2Tb,H1,1200,1086,90.52,BRIDGE,2026-03-06
L26091,23,V9-NAND-2Tb,H1,1200,1099,91.65,THIN_FILM,2026-03-09
L26091,24,V9-NAND-2Tb,H1,1200,1055,87.99,THIN_FILM,2026-03-12
L26091,25,V9-NAND-2Tb,H1,1200,1070,89.23,MISALIGN,2026-03-13
L26092,1,LSI-ISOCELL-HP2,H1,1200,1102,91.89,OPEN,2026-03-05
L26092,2,LSI-ISOCELL-HP2,H1,1200,1112,92.68,THIN_FILM,2026-03-09
L26092,3,LSI-ISOCELL-HP2,H1,1200,1116,93.01,BRIDGE,2026-03-14
L26092,4,LSI-ISOCELL-HP2,H1,1200,1099,91.61,OPEN,2026-03-08
L26092,5,LSI-ISOCELL-HP2,H1,1200,1110,92.55,SCRATCH,2026-03-14
L26092,6,LSI-ISOCELL-HP2,H1,1200,1083,90.31,BRIDGE,2026-03-06
L26092,7,LSI-ISOCELL-HP2,H1,1200,1121,93.45,PARTICLE,2026-03-13
L26092,8,LSI-ISOCELL-HP2,H1,1200,1107,92.31,BRIDGE,2026-03-13
L26092,9,LSI-ISOCELL-HP2,H1,1200,1042,86.86,BRIDGE,2026-03-14
L26092,10,LSI-ISOCELL-HP2,H1,1200,1107,92.32,PARTICLE,2026-03-12
L26092,11,LSI-ISOCELL-HP2,H1,1200,1093,91.09,PARTICLE,2026-03-09
L26092,12,LSI-ISOCELL-HP2,H1,1200,1102,91.84,PARTICLE,2026-03-06
L26092,13,LSI-ISOCELL-HP2,H1,1200,1137,94.78,PARTICLE,2026-03-06
L26092,14,LSI-ISOCELL-HP2,H1,1200,1049,87.44,SCRATCH,2026-03-14
L26092,15,LSI-ISOCELL-HP2,H1,1200,1123,93.62,BRIDGE,2026-03-08
L26092,16,LSI-ISOCELL-HP2,H1,1200,1123,93.6,BRIDGE,2026-03-12
L26092,17,LSI-ISOCELL-HP2,H1,1200,1127,93.97,SCRATCH,2026-03-08
L26092,18,LSI-ISOCELL-HP2,H1,1200,1068,89.05,MISALIGN,2026-03-11
L26092,19,LSI-ISOCELL-HP2,H1,1200,1076,89.75,PARTICLE,2026-03-05
L26092,20,LSI-ISOCELL-HP2,H1,1200,1085,90.42,BRIDGE,2026-03-11
L26092,21,LSI-ISOCELL-HP2,H1,1200,1101,91.78,BRIDGE,2026-03-14
L26092,22,LSI-ISOCELL-HP2,H1,1200,1129,94.09,ETC,2026-03-12
L26092,23,LSI-ISOCELL-HP2,H1,1200,1129,94.12,OPEN,2026-03-14
L26092,24,LSI-ISOCELL-HP2,H1,1200,1081,90.12,MISALIGN,2026-03-05
L26092,25,LSI-ISOCELL-HP2,H1,1200,1094,91.23,EDGE_CHIP,2026-03-12
L26093,1,V9-NAND-2Tb,P1,1200,1108,92.34,PARTICLE,2026-03-09
L26093,2,V9-NAND-2Tb,P1,1200,1039,86.66,OPEN,2026-03-12
L26093,3,V9-NAND-2Tb,P1,1200,1056,88.01,BRIDGE,2026-03-10
L26093,4,V9-NAND-2Tb,P1,1200,1094,91.2,THIN_FILM,2026-03-09
L26093,5,V9-NAND-2Tb,P1,1200,1035,86.32,PARTICLE,2026-03-14
L26093,6,V9-NAND-2Tb,P1,1200,1048,87.39,MISALIGN,2026-03-10
L26093,7,V9-NAND-2Tb,P1,1200,1094,91.19,SCRATCH,2026-03-11
L26093,8,V9-NAND-2Tb,P1,1200,1106,92.19,BRIDGE,2026-03-08
L26093,9,V9-NAND-2Tb,P1,1200,1121,93.46,OPEN,2026-03-08
L26093,10,V9-NAND-2Tb,P1,1200,1066,88.86,BRIDGE,2026-03-13
L26093,11,V9-NAND-2Tb,P1,1200,1084,90.41,BRIDGE,2026-03-12
L26093,12,V9-NAND-2Tb,P1,1200,1080,90.04,BRIDGE,2026-03-09
L26093,13,V9-NAND-2Tb,P1,1200,1089,90.78,BRIDGE,2026-03-09
L26093,14,V9-NAND-2Tb,P1,1200,1111,92.61,BRIDGE,2026-03-06
L26093,15,V9-NAND-2Tb,P1,1200,1057,88.16,BRIDGE,2026-03-14
L26093,16,V9-NAND-2Tb,P1,1200,1060,88.4,EDGE_CHIP,2026-03-10
L26093,17,V9-NAND-2Tb,P1,1200,1081,90.17,PARTICLE,2026-03-08
L26093,18,V9-NAND-2Tb,P1,1200,1069,89.11,BRIDGE,2026-03-14
L26093,19,V9-NAND-2Tb,P1,1200,1069,89.11,SCRATCH,2026-03-11
L26093,20,V9-NAND-2Tb,P1,1200,1080,90.03,BRIDGE,2026-03-06
L26093,21,V9-NAND-2Tb,P1,1200,1094,91.24,BRIDGE,2026-03-08
L26093,22,V9-NAND-2Tb,P1,1200,1053,87.77,PARTICLE,2026-03-08
L26093,23,V9-NAND-2Tb,P1,1200,1092,91.08,PARTICLE,2026-03-10
L26093,24,V9-NAND-2Tb,P1,1200,1060,88.39,SCRATCH,2026-03-12
L26093,25,V9-NAND-2Tb,P1,1200,1078,89.86,EDGE_CHIP,2026-03-08
L26094,1,LSI-ISOCELL-HP2,P1,1200,1082,90.18,MISALIGN,2026-03-09
L26094,2,LSI-ISOCELL-HP2,P1,1200,1104,92.02,SCRATCH,2026-03-10
L26094,3,LSI-ISOCELL-HP2,P1,1200,1098,91.56,MISALIGN,2026-03-08
L26094,4,LSI-ISOCELL-HP2,P1,1200,1090,90.85,MISALIGN,2026-03-12
L26094,5,LSI-ISOCELL-HP2,P1,1200,1116,93.04,ETC,2026-03-11
L26094,6,LSI-ISOCELL-HP2,P1,1200,1131,94.31,OPEN,2026-03-09
L26094,7,LSI-ISOCELL-HP2,P1,1200,1130,94.2,BRIDGE,2026-03-06
L26094,8,LSI-ISOCELL-HP2,P1,1200,1123,93.66,OPEN,2026-03-12
L26094,9,LSI-ISOCELL-HP2,P1,1200,1101,91.79,MISALIGN,2026-03-05
L26094,10,LSI-ISOCELL-HP2,P1,1200,1098,91.52,EDGE_CHIP,2026-03-09
L26094,11,LSI-ISOCELL-HP2,P1,1200,1109,92.44,SCRATCH,2026-03-12
L26094,12,LSI-ISOCELL-HP2,P1,1200,1122,93.58,PARTICLE,2026-03-07
L26094,13,LSI-ISOCELL-HP2,P1,1200,1131,94.26,OPEN,2026-03-11
L26094,14,LSI-ISOCELL-HP2,P1,1200,1085,90.48,PARTICLE,2026-03-06
L26094,15,LSI-ISOCELL-HP2,P1,1200,1101,91.79,EDGE_CHIP,2026-03-05
L26094,16,LSI-ISOCELL-HP2,P1,1200,1101,91.81,OPEN,2026-03-11
L26094,17,LSI-ISOCELL-HP2,P1,1200,1099,91.63,EDGE_CHIP,2026-03-10
L26094,18,LSI-ISOCELL-HP2,P1,1200,1110,92.5,BRIDGE,2026-03-09
L26094,19,LSI-ISOCELL-HP2,P1,1200,1118,93.22,OPEN,2026-03-05
L26094,20,LSI-ISOCELL-HP2,P1,1200,1015,84.59,PARTICLE,2026-03-07
L26094,21,LSI-ISOCELL-HP2,P1,1200,1076,89.74,SCRATCH,2026-03-05
L26094,22,LSI-ISOCELL-HP2,P1,1200,1158,96.56,PARTICLE,2026-03-12
L26094,23,LSI-ISOCELL-HP2,P1,1200,1157,96.46,BRIDGE,2026-03-09
L26094,24,LSI-ISOCELL-HP2,P1,1200,1076,89.7,PARTICLE,2026-03-09
L26094,25,LSI-ISOCELL-HP2,P1,1200,1114,92.87,PARTICLE,2026-03-06
L26095,1,D1B-DDR5-24G,P1,1200,1116,93.01,ETC,2026-03-07
L26095,2,D1B-DDR5-24G,P1,1200,1153,96.1,EDGE_CHIP,2026-03-14
L26095,3,D1B-DDR5-24G,P1,1200,1135,94.63,ETC,2026-03-07
L26095,4,D1B-DDR5-24G,P1,1200,1172,97.71,EDGE_CHIP,2026-03-06
L26095,5,D1B-DDR5-24G,P1,1200,1131,94.29,BRIDGE,2026-03-05
L26095,6,D1B-DDR5-24G,P1,1200,1132,94.37,BRIDGE,2026-03-11
L26095,7,D1B-DDR5-24G,P1,1200,1105,92.11,SCRATCH,2026-03-10
L26095,8,D1B-DDR5-24G,P1,1200,1140,95.06,SCRATCH,2026-03-13
L26095,9,D1B-DDR5-24G,P1,1200,1147,95.59,OPEN,2026-03-08
L26095,10,D1B-DDR5-24G,P1,1200,1193,99.45,BRIDGE,2026-03-13
L26095,11,D1B-DDR5-24G,P1,1200,1168,97.36,THIN_FILM,2026-03-08
L26095,12,D1B-DDR5-24G,P1,1200,1128,94.08,PARTICLE,2026-03-08
L26095,13,D1B-DDR5-24G,P1,1200,1129,94.16,EDGE_CHIP,2026-03-05
L26095,14,D1B-DDR5-24G,P1,1200,1146,95.54,MISALIGN,2026-03-09
L26095,15,D1B-DDR5-24G,P1,1200,1174,97.88,PARTICLE,2026-03-11
L26095,16,D1B-DDR5-24G,P1,1200,1144,95.34,ETC,2026-03-07
L26095,17,D1B-DDR5-24G,P1,1200,1139,94.94,PARTICLE,2026-03-05
L26095,18,D1B-DDR5-24G,P1,1200,1074,89.57,PARTICLE,2026-03-10
L26095,19,D1B-DDR5-24G,P1,1200,1148,95.73,OPEN,2026-03-08
L26095,20,D1B-DDR5-24G,P1,1200,1121,93.48,PARTICLE,2026-03-12
L26095,21,D1B-DDR5-24G,P1,1200,1141,95.1,PARTICLE,2026-03-09
L26095,22,D1B-DDR5-24G,P1,1200,1149,95.79,BRIDGE,2026-03-07
L26095,23,D1B-DDR5-24G,P1,1200,1143,95.26,PARTICLE,2026-03-05
L26095,24,D1B-DDR5-24G,P1,1200,1193,99.42,OPEN,2026-03-09
L26095,25,D1B-DDR5-24G,P1,1200,1133,94.45,BRIDGE,2026-03-08
L26096,1,D1B-DDR5-24G,P1,1200,1173,97.79,PARTICLE,2026-03-14
L26096,2,D1B-DDR5-24G,P1,1200,1134,94.54,SCRATCH,2026-03-06
L26096,3,D1B-DDR5-24G,P1,1200,1090,90.84,SCRATCH,2026-03-09
L26096,4,D1B-DDR5-24G,P1,1200,1145,95.5,OPEN,2026-03-12
L26096,5,D1B-DDR5-24G,P1,1200,1111,92.61,SCRATCH,2026-03-11
L26096,6,D1B-DDR5-24G,P1,1200,1165,97.14,PARTICLE,2026-03-10
L26096,7,D1B-DDR5-24G,P1,1200,1117,93.12,PARTICLE,2026-03-14
L26096,8,D1B-DDR5-24G,P1,1200,1127,93.96,OPEN,2026-03-10
L26096,9,D1B-DDR5-24G,P1,1200,1137,94.8,MISALIGN,2026-03-12
L26096,10,D1B-DDR5-24G,P1,1200,1161,96.77,ETC,2026-03-07
L26096,11,D1B-DDR5-24G,P1,1200,1139,94.92,THIN_FILM,2026-03-10
L26096,12,D1B-DDR5-24G,P1,1200,1115,92.94,BRIDGE,2026-03-07
L26096,13,D1B-DDR5-24G,P1,1200,1124,93.69,PARTICLE,2026-03-09
L26096,14,D1B-DDR5-24G,P1,1200,1123,93.59,BRIDGE,2026-03-13
L26096,15,D1B-DDR5-24G,P1,1200,1134,94.54,MISALIGN,2026-03-05
L26096,16,D1B-DDR5-24G,P1,1200,1158,96.51,OPEN,2026-03-05
L26096,17,D1B-DDR5-24G,P1,1200,1144,95.37,BRIDGE,2026-03-09
L26096,18,D1B-DDR5-24G,P1,1200,1088,90.74,MISALIGN,2026-03-06
L26096,19,D1B-DDR5-24G,P1,1200,1112,92.74,OPEN,2026-03-10
L26096,20,D1B-DDR5-24G,P1,1200,1135,94.64,PARTICLE,2026-03-12
L26096,21,D1B-DDR5-24G,P1,1200,1147,95.6,SCRATCH,2026-03-08
L26096,22,D1B-DDR5-24G,P1,1200,1119,93.33,PARTICLE,2026-03-14
L26096,23,D1B-DDR5-24G,P1,1200,1130,94.21,MISALIGN,2026-03-10
L26096,24,D1B-DDR5-24G,P1,1200,1161,96.77,BRIDGE,2026-03-14
L26096,25,D1B-DDR5-24G,P1,1200,1098,91.58,PARTICLE,2026-03-06
L26097,1,V9-NAND-2Tb,H1,1200,1079,89.98,PARTICLE,2026-03-06
L26097,2,V9-NAND-2Tb,H1,1200,1101,91.76,PARTICLE,2026-03-13
L26097,3,V9-NAND-2Tb,H1,1200,1095,91.31,PARTICLE,2026-03-10
L26097,4,V9-NAND-2Tb,H1,1200,1058,88.23,SCRATCH,2026-03-05
L26097,5,V9-NAND-2Tb,H1,1200,1081,90.16,BRIDGE,2026-03-07
L26097,6,V9-NAND-2Tb,H1,1200,1075,89.64,BRIDGE,2026-03-11
L26097,7,V9-NAND-2Tb,H1,1200,1109,92.47,PARTICLE,2026-03-07
L26097,8,V9-NAND-2Tb,H1,1200,1099,91.6,OPEN,2026-03-07
L26097,9,V9-NAND-2Tb,H1,1200,1102,91.84,PARTICLE,2026-03-05
L26097,10,V9-NAND-2Tb,H1,1200,1104,92.01,SCRATCH,2026-03-05
L26097,11,V9-NAND-2Tb,H1,1200,1084,90.36,PARTICLE,2026-03-07
L26097,12,V9-NAND-2Tb,H1,1200,1087,90.65,PARTICLE,2026-03-13
L26097,13,V9-NAND-2Tb,H1,1200,1112,92.7,THIN_FILM,2026-03-13
L26097,14,V9-NAND-2Tb,H1,1200,1143,95.3,PARTICLE,2026-03-05
L26097,15,V9-NAND-2Tb,H1,1200,1050,87.58,THIN_FILM,2026-03-10
L26097,16,V9-NAND-2Tb,H1,1200,1084,90.35,SCRATCH,2026-03-08
L26097,17,V9-NAND-2Tb,H1,1200,1121,93.45,SCRATCH,2026-03-09
L26097,18,V9-NAND-2Tb,H1,1200,1144,95.37,BRIDGE,2026-03-06
L26097,19,V9-NAND-2Tb,H1,1200,1102,91.9,SCRATCH,2026-03-14
L26097,20,V9-NAND-2Tb,H1,1200,1085,90.49,PARTICLE,2026-03-13
L26097,21,V9-NAND-2Tb,H1,1200,1057,88.15,SCRATCH,2026-03-14
L26097,22,V9-NAND-2Tb,H1,1200,1099,91.66,BRIDGE,2026-03-14
L26097,23,V9-NAND-2Tb,H1,1200,1093,91.13,BRIDGE,2026-03-06
L26097,24,V9-NAND-2Tb,H1,1200,1110,92.57,PARTICLE,2026-03-07
L26097,25,V9-NAND-2Tb,H1,1200,1055,87.94,BRIDGE,2026-03-14
L26098,1,LSI-ISOCELL-HP2,H1,1200,1102,91.87,BRIDGE,2026-03-12
L26098,2,LSI-ISOCELL-HP2,H1,1200,1120,93.41,BRIDGE,2026-03-07
L26098,3,LSI-ISOCELL-HP2,H1,1200,1092,91.02,MISALIGN,2026-03-06
L26098,4,LSI-ISOCELL-HP2,H1,1200,1074,89.58,SCRATCH,2026-03-09
L26098,5,LSI-ISOCELL-HP2,H1,1200,1087,90.61,EDGE_CHIP,2026-03-06
L26098,6,LSI-ISOCELL-HP2,H1,1200,1092,91.01,BRIDGE,2026-03-08
L26098,7,LSI-ISOCELL-HP2,H1,1200,1079,89.92,PARTICLE,2026-03-12
L26098,8,LSI-ISOCELL-HP2,H1,1200,1095,91.3,BRIDGE,2026-03-09
L26098,9,LSI-ISOCELL-HP2,H1,1200,1066,88.84,OPEN,2026-03-10
L26098,10,LSI-ISOCELL-HP2,H1,1200,1079,89.97,OPEN,2026-03-14
L26098,11,LSI-ISOCELL-HP2,H1,1200,1081,90.15,OPEN,2026-03-08
L26098,12,LSI-ISOCELL-HP2,H1,1200,1092,91.08,PARTICLE,2026-03-08
L26098,13,LSI-ISOCELL-HP2,H1,1200,1111,92.65,THIN_FILM,2026-03-13
L26098,14,LSI-ISOCELL-HP2,H1,1200,1087,90.63,BRIDGE,2026-03-06
L26098,15,LSI-ISOCELL-HP2,H1,1200,1077,89.8,BRIDGE,2026-03-14
L26098,16,LSI-ISOCELL-HP2,H1,1200,1076,89.67,THIN_FILM,2026-03-12
L26098,17,LSI-ISOCELL-HP2,H1,1200,1086,90.52,BRIDGE,2026-03-09
L26098,18,LSI-ISOCELL-HP2,H1,1200,1105,92.11,PARTICLE,2026-03-10
L26098,19,LSI-ISOCELL-HP2,H1,1200,1055,87.97,SCRATCH,2026-03-14
L26098,20,LSI-ISOCELL-HP2,H1,1200,1088,90.75,BRIDGE,2026-03-14
L26098,21,LSI-ISOCELL-HP2,H1,1200,1089,90.78,PARTICLE,2026-03-11
L26098,22,LSI-ISOCELL-HP2,H1,1200,1069,89.14,PARTICLE,2026-03-11
L26098,23,LSI-ISOCELL-HP2,H1,1200,1080,90.08,SCRATCH,2026-03-08
L26098,24,LSI-ISOCELL-HP2,H1,1200,1068,89.05,MISALIGN,2026-03-06
L26098,25,LSI-ISOCELL-HP2,H1,1200,1100,91.68,ETC,2026-03-13
L26099,1,V9-NAND-2Tb,P1,1200,1191,99.31,MISALIGN,2026-03-13
L26099,2,V9-NAND-2Tb,P1,1200,1197,99.8,BRIDGE,2026-03-05
L26099,3,V9-NAND-2Tb,P1,1200,1197,99.8,PARTICLE,2026-03-13
L26099,4,V9-NAND-2Tb,P1,1200,1176,98.08,SCRATCH,2026-03-05
L26099,5,V9-NAND-2Tb,P1,1200,1121,93.43,SCRATCH,2026-03-10
L26099,6,V9-NAND-2Tb,P1,1200,1197,99.8,MISALIGN,2026-03-09
L26099,7,V9-NAND-2Tb,P1,1200,1184,98.74,PARTICLE,2026-03-12
L26099,8,V9-NAND-2Tb,P1,1200,1197,99.8,OPEN,2026-03-05
L26099,9,V9-NAND-2Tb,P1,1200,1178,98.17,BRIDGE,2026-03-14
L26099,10,V9-NAND-2Tb,P1,1200,1197,99.8,PARTICLE,2026-03-05
L26099,11,V9-NAND-2Tb,P1,1200,1167,97.26,ETC,2026-03-08
L26099,12,V9-NAND-2Tb,P1,1200,1197,99.8,BRIDGE,2026-03-07
L26099,13,V9-NAND-2Tb,P1,1200,1160,96.68,THIN_FILM,2026-03-09
L26099,14,V9-NAND-2Tb,P1,1200,1197,99.8,ETC,2026-03-09
L26099,15,V9-NAND-2Tb,P1,1200,1195,99.59,BRIDGE,2026-03-06
L26099,16,V9-NAND-2Tb,P1,1200,1186,98.85,BRIDGE,2026-03-10
L26099,17,V9-NAND-2Tb,P1,1200,1197,99.8,MISALIGN,2026-03-07
L26099,18,V9-NAND-2Tb,P1,1200,1187,98.97,ETC,2026-03-09
L26099,19,V9-NAND-2Tb,P1,1200,1197,99.8,MISALIGN,2026-03-14
L26099,20,V9-NAND-2Tb,P1,1200,1175,97.97,SCRATCH,2026-03-06
L26099,21,V9-NAND-2Tb,P1,1200,1197,99.8,PARTICLE,2026-03-11
L26099,22,V9-NAND-2Tb,P1,1200,1191,99.26,SCRATCH,2026-03-07
L26099,23,V9-NAND-2Tb,P1,1200,1147,95.58,MISALIGN,2026-03-06
L26099,24,V9-NAND-2Tb,P1,1200,1174,97.85,OPEN,2026-03-09
L26099,25,V9-NAND-2Tb,P1,1200,1197,99.8,BRIDGE,2026-03-10
L26100,1,D1Z-DDR5-16G,H1,1200,1119,93.28,BRIDGE,2026-03-10
L26100,2,D1Z-DDR5-16G,H1,1200,1105,92.09,PARTICLE,2026-03-12
L26100,3,D1Z-DDR5-16G,H1,1200,1093,91.13,BRIDGE,2026-03-07
L26100,4,D1Z-DDR5-16G,H1,1200,1102,91.83,BRIDGE,2026-03-12
L26100,5,D1Z-DDR5-16G,H1,1200,1123,93.63,MISALIGN,2026-03-06
L26100,6,D1Z-DDR5-16G,H1,1200,1141,95.1,BRIDGE,2026-03-07
L26100,7,D1Z-DDR5-16G,H1,1200,1128,94.02,BRIDGE,2026-03-08
L26100,8,D1Z-DDR5-16G,H1,1200,1079,89.98,BRIDGE,2026-03-05
L26100,9,D1Z-DDR5-16G,H1,1200,1114,92.91,BRIDGE,2026-03-08
L26100,10,D1Z-DDR5-16G,H1,1200,1099,91.63,THIN_FILM,2026-03-11
L26100,11,D1Z-DDR5-16G,H1,1200,1087,90.66,SCRATCH,2026-03-05
L26100,12,D1Z-DDR5-16G,H1,1200,1086,90.56,OPEN,2026-03-12
L26100,13,D1Z-DDR5-16G,H1,1200,1089,90.82,SCRATCH,2026-03-06
L26100,14,D1Z-DDR5-16G,H1,1200,1107,92.3,SCRATCH,2026-03-09
L26100,15,D1Z-DDR5-16G,H1,1200,1107,92.27,BRIDGE,2026-03-05
L26100,16,D1Z-DDR5-16G,H1,1200,1090,90.9,SCRATCH,2026-03-10
L26100,17,D1Z-DDR5-16G,H1,1200,1060,88.36,PARTICLE,2026-03-11
L26100,18,D1Z-DDR5-16G,H1,1200,1096,91.38,EDGE_CHIP,2026-03-11
L26100,19,D1Z-DDR5-16G,H1,1200,1118,93.21,PARTICLE,2026-03-06
L26100,20,D1Z-DDR5-16G,H1,1200,1148,95.7,ETC,2026-03-14
L26100,21,D1Z-DDR5-16G,H1,1200,1130,94.24,PARTICLE,2026-03-14
L26100,22,D1Z-DDR5-16G,H1,1200,1111,92.64,SCRATCH,2026-03-09
L26100,23,D1Z-DDR5-16G,H1,1200,1088,90.74,PARTICLE,2026-03-05
L26100,24,D1Z-DDR5-16G,H1,1200,1116,93.04,BRIDGE,2026-03-07
L26100,25,D1Z-DDR5-16G,H1,1200,1109,92.47,EDGE_CHIP,2026-03-09
L26101,1,D1B-DDR5-24G,P3,1200,1119,93.29,OPEN,2026-03-11
L26101,2,D1B-DDR5-24G,P3,1200,1108,92.38,OPEN,2026-03-07
L26101,3,D1B-DDR5-24G,P3,1200,1174,97.85,BRIDGE,2026-03-14
L26101,4,D1B-DDR5-24G,P3,1200,1145,95.45,PARTICLE,2026-03-05
L26101,5,D1B-DDR5-24G,P3,1200,1168,97.37,SCRATCH,2026-03-10
L26101,6,D1B-DDR5-24G,P3,1200,1146,95.51,ETC,2026-03-05
L26101,7,D1B-DDR5-24G,P3,1200,1197,99.8,PARTICLE,2026-03-08
L26101,8,D1B-DDR5-24G,P3,1200,1044,87.05,PARTICLE,2026-03-14
L26101,9,D1B-DDR5-24G,P3,1200,1158,96.52,MISALIGN,2026-03-10
L26101,10,D1B-DDR5-24G,P3,1200,1163,96.94,PARTICLE,2026-03-11
L26101,11,D1B-DDR5-24G,P3,1200,1132,94.41,SCRATCH,2026-03-13
L26101,12,D1B-DDR5-24G,P3,1200,1108,92.4,PARTICLE,2026-03-06
L26101,13,D1B-DDR5-24G,P3,1200,1162,96.89,SCRATCH,2026-03-14
L26101,14,D1B-DDR5-24G,P3,1200,1108,92.42,EDGE_CHIP,2026-03-05
L26101,15,D1B-DDR5-24G,P3,1200,1140,95.08,THIN_FILM,2026-03-13
L26101,16,D1B-DDR5-24G,P3,1200,1131,94.31,EDGE_CHIP,2026-03-08
L26101,17,D1B-DDR5-24G,P3,1200,1141,95.15,PARTICLE,2026-03-08
L26101,18,D1B-DDR5-24G,P3,1200,1153,96.12,OPEN,2026-03-05
L26101,19,D1B-DDR5-24G,P3,1200,1141,95.09,ETC,2026-03-06
L26101,20,D1B-DDR5-24G,P3,1200,1150,95.85,OPEN,2026-03-11
L26101,21,D1B-DDR5-24G,P3,1200,1160,96.68,EDGE_CHIP,2026-03-11
L26101,22,D1B-DDR5-24G,P3,1200,1136,94.73,PARTICLE,2026-03-10
L26101,23,D1B-DDR5-24G,P3,1200,1194,99.52,OPEN,2026-03-14
L26101,24,D1B-DDR5-24G,P3,1200,1141,95.11,BRIDGE,2026-03-14
L26101,25,D1B-DDR5-24G,P3,1200,1138,94.84,ETC,2026-03-09
L26102,1,LSI-ISOCELL-HP2,P2,1200,1111,92.6,THIN_FILM,2026-03-12
L26102,2,LSI-ISOCELL-HP2,P2,1200,1117,93.1,OPEN,2026-03-08
