TIMESTAMP,EQP_ID,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020
2026-03-02 11:00:00,CMP02,48.403,66.095,55.68,46.527,47.394,39.467,49.397,49.309,44.511,44.074,49.594,53.94,53.643,50.672,55.727,51.025,40.813,58.367,49.577,50.856
2026-03-02 11:30:00,CMP02,48.381,66.212,55.643,46.401,47.423,39.424,49.372,49.375,44.485,44.079,49.608,53.88,53.565,50.721,55.725,51.022,40.68,58.416,49.603,50.923
2026-03-02 12:00:00,CMP02,48.407,66.146,55.697,46.516,47.424,39.504,49.341,49.478,44.61,44.093,49.676,53.875,53.678,50.716,55.753,50.995,40.778,58.367,49.56,50.889
2026-03-02 12:30:00,CMP02,48.315,66.171,55.77,46.495,47.45,39.431,49.306,49.476,44.696,44.104,49.719,53.885,53.626,50.605,55.824,50.956,40.696,58.333,49.547,50.987
2026-03-02 13:00:00,CMP02,48.214,66.267,55.794,46.486,47.47,39.442,49.31,49.534,44.75,44.076,49.783,53.94,53.584,50.551,55.89,50.891,40.701,58.344,49.538,51.041
2026-03-02 13:30:00,CMP02,48.149,66.29,55.86,,47.519,39.385,49.376,49.538,44.606,44.036,49.723,53.952,53.653,50.533,55.875,50.813,40.65,58.256,49.67,51.003
2026-03-02 14:00:00,CMP02,48.019,66.329,55.803,46.557,47.452,39.306,49.494,49.415,44.607,43.968,49.725,54.001,53.649,50.582,55.821,50.821,40.686,58.244,49.613,50.984
2026-03-02 14:30:00,CMP02,48.071,66.294,55.829,46.559,47.529,39.235,49.422,49.401,44.721,44.084,49.705,54.015,53.71,50.614,55.771,50.864,40.745,58.271,49.639,50.961
2026-03-02 15:00:00,CMP02,48.044,66.268,55.843,46.567,47.487,39.263,,49.387,44.712,43.997,49.801,53.975,53.756,50.602,55.779,50.872,40.619,58.246,49.604,50.979
2026-03-02 15:30:00,CMP02,48.028,66.317,55.843,46.425,47.532,39.236,49.438,49.417,44.763,44.056,49.735,53.895,53.821,50.559,55.784,50.887,40.647,58.277,49.674,50.938
2026-03-02 16:00:00,CMP02,47.956,66.243,55.879,46.498,47.591,39.225,49.347,49.449,44.823,43.947,49.753,53.874,53.762,50.575,55.83,50.893,40.572,58.25,49.619,50.974
2026-03-02 16:30:00,CMP02,47.875,66.301,55.766,46.565,47.543,39.301,49.293,49.448,44.92,44.051,49.728,53.853,53.799,50.522,55.853,50.954,40.602,58.178,49.659,50.888
2026-03-02 17:00:00,CMP02,47.919,66.268,55.739,46.52,47.444,39.351,49.219,49.61,44.998,44.104,49.712,53.75,53.884,50.511,55.98,50.994,40.644,58.063,49.616,50.822
2026-03-02 17:30:00,CMP02,47.973,66.303,55.702,46.476,47.35,39.38,49.117,49.612,45.015,44.279,49.624,53.754,,50.531,55.94,51.051,40.59,58.089,49.575,50.822
2026-03-02 18:00:00,CMP02,47.961,66.222,55.8,46.489,47.25,39.4,49.168,49.612,44.984,44.324,49.595,53.771,53.88,50.575,55.975,51.073,40.475,58.144,49.554,50.911
2026-03-02 18:30:00,CMP02,47.866,66.163,55.732,46.531,47.359,39.414,49.208,49.642,45.016,44.256,49.556,53.8,53.882,50.578,55.951,50.991,40.443,58.022,49.545,50.976
2026-03-02 19:00:00,CMP02,47.927,66.228,55.702,46.523,47.332,39.402,49.175,49.691,45.029,44.308,,53.774,53.948,50.61,55.905,50.986,40.403,57.97,49.522,50.872
2026-03-02 19:30:00,CMP02,47.883,66.224,55.709,46.548,47.236,39.353,49.153,49.682,44.995,44.343,49.491,53.832,53.88,50.631,55.894,50.885,40.297,57.893,49.529,50.944
2026-03-02 20:00:00,CMP02,47.902,66.221,55.717,46.535,47.246,39.365,49.042,49.804,44.991,44.363,49.429,53.87,53.871,50.663,55.959,50.775,40.321,57.986,49.479,50.892
2026-03-02 20:30:00,CMP02,47.815,66.256,55.715,46.528,47.271,39.359,49.036,49.813,44.867,44.331,49.382,53.989,53.865,50.667,55.912,50.735,40.245,58.002,49.493,50.905
2026-03-02 21:00:00,CMP02,47.881,66.262,55.641,46.598,47.286,39.307,48.996,49.852,44.867,44.23,49.422,54.057,53.843,50.663,55.836,50.754,40.247,58.003,49.415,50.86
2026-03-02 21:30:00,CMP02,47.776,66.217,55.631,46.52,47.325,39.325,48.895,49.876,44.807,44.298,49.439,54.085,53.88,50.59,55.772,50.839,40.211,58.032,49.439,50.856
2026-03-02 22:00:00,CMP02,47.769,66.292,55.641,46.506,47.362,39.359,48.861,49.853,44.818,44.138,49.538,54.068,53.906,50.444,55.674,50.771,40.225,58.131,49.425,50.857
2026-03-02 22:30:00,CMP02,47.799,66.226,55.666,46.501,47.276,39.368,48.872,49.887,44.88,44.11,49.543,54.151,53.922,50.468,55.7,50.742,40.196,58.136,49.433,50.779
2026-03-02 23:00:00,CMP02,47.782,66.185,55.683,46.438,47.148,39.235,48.84,49.903,44.937,44.059,49.53,54.064,53.938,50.501,55.701,50.652,40.154,58.074,49.493,50.737
2026-03-02 23:30:00,CMP02,47.746,66.141,55.691,46.414,47.179,39.254,48.802,49.916,44.908,43.995,49.604,54.124,53.926,50.51,55.779,50.551,40.126,58.18,49.577,50.74
2026-03-03 00:00:00,CMP02,47.81,66.164,55.619,46.471,47.244,39.295,48.732,49.881,44.939,43.891,49.529,54.186,53.811,50.522,55.719,50.541,40.18,58.047,49.616,50.715
2026-03-03 00:30:00,CMP02,47.807,66.224,55.673,46.521,47.24,39.292,48.768,49.9,44.941,43.856,49.543,54.02,53.758,50.603,55.71,50.549,40.25,58.142,49.589,50.66
2026-03-03 01:00:00,CMP02,47.765,66.24,55.68,46.57,47.194,39.288,48.689,,44.828,43.916,49.538,53.947,53.746,50.507,55.665,50.571,40.303,58.151,49.568,50.676
2026-03-03 01:30:00,CMP02,47.781,66.177,55.796,46.62,47.326,39.298,48.664,49.898,44.87,43.955,49.582,53.858,53.669,50.495,55.664,50.557,40.318,58.14,49.643,50.667
2026-03-03 02:00:00,CMP02,47.748,66.13,55.899,46.616,47.333,39.361,48.677,49.833,44.799,43.958,49.493,53.742,53.587,50.502,55.698,50.643,40.284,58.235,49.712,50.749
2026-03-03 02:30:00,CMP02,47.767,66.018,55.946,46.656,47.256,39.257,48.736,49.812,44.845,43.866,49.575,53.671,53.637,50.478,55.674,50.615,40.315,58.155,49.667,50.722
2026-03-03 03:00:00,CMP02,47.801,65.865,55.944,46.641,47.216,39.269,48.87,49.83,,43.853,49.617,53.7,53.684,50.425,55.618,50.674,40.277,58.187,49.733,50.812
2026-03-03 03:30:00,CMP02,47.82,65.816,55.869,46.653,47.17,39.283,48.794,49.797,44.729,43.776,49.623,53.736,53.648,50.449,55.749,50.716,40.338,58.165,49.633,50.709
2026-03-03 04:00:00,CMP02,47.918,65.87,55.883,46.799,47.099,39.307,48.762,49.828,44.71,43.862,49.616,53.764,53.619,50.317,55.83,50.693,40.29,58.197,49.581,50.678
2026-03-03 04:30:00,CMP02,47.965,65.879,55.889,46.758,47.137,39.256,48.664,49.793,44.697,43.763,49.505,53.741,53.775,50.276,55.746,50.761,40.234,58.267,49.548,50.706
2026-03-03 05:00:00,CMP02,47.945,65.897,55.92,46.841,47.229,39.275,48.622,49.733,44.742,43.818,49.467,53.763,53.773,50.197,55.773,50.716,40.284,58.337,49.576,50.71
2026-03-03 05:30:00,CMP02,47.909,65.875,55.856,46.914,47.254,39.204,48.581,49.858,44.813,43.874,,53.761,53.799,50.145,55.783,50.684,40.308,58.17,49.585,50.715
2026-03-03 06:00:00,CMP02,47.947,65.843,55.849,46.999,47.267,39.113,48.633,49.786,44.847,43.803,49.468,53.801,53.808,50.177,55.809,50.691,40.245,58.257,49.493,50.701
2026-03-03 06:30:00,CMP02,47.923,65.822,55.849,47.018,47.257,39.075,48.627,49.82,44.8,43.8,49.544,53.857,53.743,50.122,55.745,50.672,40.236,58.315,49.641,50.707
2026-03-03 07:00:00,CMP02,47.86,65.878,55.813,47.008,47.311,39.115,48.5,49.812,44.795,43.825,49.635,53.756,53.675,50.224,55.739,50.655,40.247,58.284,49.659,50.7
2026-03-03 07:30:00,CMP02,,65.827,55.864,47.086,47.299,39.149,48.432,49.82,44.827,43.768,49.699,53.767,53.697,50.286,55.756,50.628,40.291,58.299,49.697,50.611
2026-03-03 08:00:00,CMP02,47.918,65.845,55.84,47.013,47.27,39.209,48.468,49.824,44.907,43.74,49.666,53.769,53.735,50.325,55.76,50.742,40.22,58.369,49.754,50.57
2026-03-03 08:30:00,CMP02,47.985,65.832,55.841,47.101,47.295,39.233,48.446,49.808,44.921,43.682,,53.646,53.683,50.277,55.713,50.836,40.216,58.338,49.806,50.625
2026-03-03 09:00:00,CMP02,47.973,65.831,55.836,,47.306,39.391,48.351,49.81,44.913,43.658,49.619,53.676,53.798,50.315,55.776,50.852,40.249,58.319,49.87,50.636
2026-03-03 09:30:00,CMP02,47.973,65.838,55.837,47.127,47.284,39.427,48.351,49.738,44.882,43.645,49.654,53.696,53.713,50.356,55.731,50.769,40.26,58.332,49.833,50.578
2026-03-03 10:00:00,CMP02,48.015,65.79,55.957,47.186,47.301,39.389,48.438,49.618,44.883,43.621,49.571,53.749,53.656,50.394,55.624,50.731,40.247,58.335,49.739,50.569
2026-03-03 10:30:00,CMP02,47.964,65.713,55.95,47.285,47.297,39.393,48.49,49.641,44.782,43.616,49.672,53.806,53.715,50.409,55.756,50.7,40.213,58.36,49.732,50.456
2026-03-03 11:00:00,CMP02,47.968,65.809,56.044,47.284,47.315,39.43,48.521,49.577,44.794,43.535,49.723,53.793,53.707,50.389,55.67,50.663,40.122,,49.642,50.399
2026-03-03 11:30:00,CMP02,48.04,65.753,56.046,47.261,47.286,39.402,48.513,49.543,44.755,43.649,49.599,53.801,53.604,50.491,55.63,50.604,40.088,58.275,49.616,50.405
2026-03-03 12:00:00,CMP02,48.02,65.726,56.027,47.365,47.264,39.398,48.535,49.488,44.731,43.631,49.58,53.876,53.616,50.418,55.603,50.55,39.988,58.3,49.642,50.465
2026-03-03 12:30:00,CMP02,48.069,65.807,55.992,47.319,47.241,39.349,48.468,49.452,44.753,43.523,49.529,53.914,53.626,50.529,55.653,50.555,39.984,58.312,49.583,50.491
2026-03-03 13:00:00,CMP02,47.955,65.669,56.027,47.382,47.231,39.339,48.444,49.498,44.715,43.457,49.587,53.92,53.58,50.537,55.633,50.349,40.058,58.422,49.622,50.495
2026-03-03 13:30:00,CMP02,47.932,65.69,56.132,47.441,47.113,39.272,48.524,49.591,44.706,43.465,49.488,53.924,53.565,50.564,55.571,50.307,40.109,58.285,49.595,50.556
2026-03-03 14:00:00,CMP02,48.159,65.647,56.077,47.441,47.134,39.253,48.598,49.6,44.819,43.371,49.493,53.922,53.58,50.573,55.479,50.276,40.063,58.334,49.712,50.587
2026-03-03 14:30:00,CMP02,48.191,65.663,56.096,47.424,47.198,39.228,48.595,49.617,44.754,43.248,49.427,53.912,53.593,50.569,55.492,50.349,40.061,58.359,49.788,50.658
2026-03-03 15:00:00,CMP02,48.162,65.613,56.151,47.348,47.264,39.177,48.659,49.599,44.76,43.373,49.409,53.942,53.612,50.53,55.461,50.362,40.065,58.421,49.766,50.728
2026-03-03 15:30:00,CMP02,48.133,65.642,56.141,47.449,47.242,39.074,48.589,49.57,44.886,43.317,49.382,53.903,53.62,50.548,55.529,,40.158,58.351,49.871,50.814
2026-03-03 16:00:00,CMP02,48.213,65.69,56.124,47.463,47.274,39.071,48.685,49.554,44.978,43.365,49.394,53.884,53.474,50.467,55.529,50.338,40.165,58.319,49.87,50.768
2026-03-03 16:30:00,CMP02,48.145,65.669,56.184,47.487,47.324,39.127,48.673,49.515,44.962,43.428,49.301,53.876,53.5,50.419,55.517,50.38,40.192,58.269,49.865,50.859
2026-03-03 17:00:00,CMP02,48.007,65.75,56.127,47.399,47.313,39.214,48.615,49.572,44.902,43.473,49.309,53.795,53.54,50.344,55.498,50.349,40.173,58.235,49.77,51.035
2026-03-03 17:30:00,CMP02,48.014,65.681,56.029,47.383,47.236,39.264,48.662,49.469,44.941,43.392,49.258,53.764,53.64,50.379,55.566,50.311,40.225,58.168,49.768,51.115
2026-03-03 18:00:00,CMP02,47.995,65.617,56.049,47.333,47.19,39.347,48.699,49.444,44.906,43.346,49.242,53.702,53.627,50.366,55.5,50.184,40.192,58.127,49.68,51.069
2026-03-03 18:30:00,CMP02,47.954,65.625,56.175,47.43,47.254,39.316,48.777,49.48,44.883,43.306,49.39,53.794,53.631,50.344,55.491,50.287,40.115,58.13,49.647,51.132
2026-03-03 19:00:00,CMP02,47.932,65.55,56.149,47.424,47.227,39.25,48.845,49.517,44.908,43.282,49.388,53.763,53.695,50.301,55.465,50.229,40.185,58.18,49.673,51.104
2026-03-03 19:30:00,CMP02,47.976,65.55,56.212,47.368,47.304,39.205,48.765,49.491,45.018,43.374,49.448,53.674,,50.372,55.438,50.247,40.185,58.168,49.573,51.031
2026-03-03 20:00:00,CMP02,47.92,65.61,56.264,47.347,47.245,39.24,48.733,49.48,45.051,43.382,49.514,53.807,53.562,50.433,55.341,50.343,40.301,58.186,49.575,50.958
2026-03-03 20:30:00,CMP02,47.95,65.569,56.201,47.248,47.261,39.167,48.783,49.473,45.0,43.28,49.568,53.814,53.545,50.445,55.377,50.411,40.288,58.142,49.518,50.856
2026-03-03 21:00:00,CMP02,48.079,65.573,56.12,47.282,47.214,39.042,48.829,49.465,44.921,43.237,49.567,53.768,53.645,50.471,55.42,50.423,40.428,58.21,49.544,50.949
2026-03-03 21:30:00,CMP02,48.013,65.521,56.189,47.219,47.207,39.087,48.797,49.457,44.861,43.282,49.594,53.716,53.754,50.529,55.447,50.413,40.393,58.258,49.475,50.972
2026-03-03 22:00:00,CMP02,48.017,65.543,56.139,47.186,47.159,39.126,48.891,49.398,44.851,43.3,49.585,53.735,53.729,50.586,55.313,50.521,40.335,58.28,49.553,51.042
2026-03-03 22:30:00,CMP02,47.992,65.535,56.203,47.13,47.033,39.235,48.784,49.426,44.835,43.223,49.702,53.718,53.754,50.588,55.291,50.589,40.33,58.349,49.6,50.957
2026-03-03 23:00:00,CMP02,47.975,65.488,56.185,47.074,47.152,39.244,48.632,49.357,44.891,43.279,49.714,53.602,53.728,50.697,55.268,50.555,40.344,58.381,,50.899
2026-03-03 23:30:00,CMP02,48.165,65.588,56.201,47.095,47.124,39.215,48.718,49.446,44.94,43.175,49.684,53.505,53.568,50.729,55.25,50.509,40.412,58.339,49.609,50.836
2026-03-04 00:00:00,CMP02,48.235,65.546,56.184,47.094,47.149,39.114,48.722,49.408,45.013,43.19,49.719,53.549,53.595,50.9,55.297,50.446,40.428,58.289,49.556,50.855
2026-03-04 00:30:00,CMP02,48.168,65.534,56.203,47.014,47.206,39.09,48.807,49.351,44.935,43.203,49.661,53.585,53.589,50.826,55.286,50.491,40.524,58.373,49.537,50.954
2026-03-04 01:00:00,CMP02,48.083,65.546,56.264,47.0,47.278,39.061,48.81,49.296,44.916,43.216,49.743,53.57,53.646,50.9,55.242,50.534,40.574,58.352,49.615,51.067
2026-03-04 01:30:00,CMP02,48.071,65.584,56.193,46.919,47.094,39.011,48.802,49.237,44.97,43.164,49.749,53.53,53.65,50.881,55.35,50.537,40.554,58.252,49.439,51.084
2026-03-04 02:00:00,CMP02,48.063,65.587,56.12,46.865,47.05,39.03,48.814,49.233,45.006,43.133,49.63,53.437,53.758,50.948,55.421,50.511,40.541,58.353,49.567,51.073
2026-03-04 02:30:00,CMP02,48.159,65.602,56.133,46.82,47.006,39.047,48.764,49.184,45.091,43.13,49.706,53.515,53.89,50.99,55.36,50.546,40.691,58.3,49.512,51.013
2026-03-04 03:00:00,CMP02,48.206,65.656,56.229,46.722,47.025,39.03,48.783,49.251,45.1,43.054,49.716,53.519,53.887,51.032,55.357,50.652,40.687,58.328,49.491,51.058
2026-03-04 03:30:00,CMP02,48.175,65.741,56.121,46.729,46.996,39.038,48.77,49.254,45.066,43.178,49.652,53.472,53.865,51.078,55.346,50.62,40.692,58.375,49.565,50.969
2026-03-04 04:00:00,CMP02,,65.541,56.096,46.824,46.982,38.893,48.87,49.183,45.082,43.137,49.592,53.463,53.846,51.066,55.295,50.608,40.579,58.477,49.545,50.991
2026-03-04 04:30:00,CMP02,48.081,65.561,56.127,46.771,46.896,38.785,48.948,49.182,45.023,43.056,49.59,53.453,53.942,51.085,55.213,50.658,40.541,58.432,49.537,51.011
2026-03-04 05:00:00,CMP02,48.17,65.562,56.105,46.746,46.927,38.674,48.838,49.195,44.991,42.972,49.602,53.507,53.933,51.081,55.227,50.573,40.504,58.398,49.472,50.945
2026-03-04 05:30:00,CMP02,48.068,65.618,56.069,46.804,46.956,38.675,48.663,49.17,45.032,42.985,49.552,53.427,53.872,51.096,55.268,50.434,40.454,58.456,49.361,50.821
2026-03-04 06:00:00,CMP02,47.961,65.593,56.153,46.704,46.865,38.765,48.517,49.189,44.925,43.012,49.55,53.426,53.938,51.218,55.288,50.345,40.482,58.444,49.409,50.857
2026-03-04 06:30:00,CMP02,47.944,65.713,56.085,46.661,47.0,38.756,48.48,49.106,44.885,42.995,49.628,53.416,53.886,51.126,55.306,50.268,40.474,58.402,49.372,50.842
2026-03-04 07:00:00,CMP02,47.838,65.713,56.04,46.764,46.977,38.787,48.42,49.047,44.935,43.023,49.694,53.394,53.725,51.084,55.352,50.242,40.429,58.424,49.281,51.056
2026-03-04 07:30:00,CMP02,47.788,65.819,55.995,46.806,46.963,38.689,48.443,49.008,44.845,43.107,49.665,53.437,53.604,51.045,55.391,50.3,40.256,58.393,49.235,51.252
2026-03-04 08:00:00,CMP02,47.737,65.74,56.003,46.774,46.94,38.77,48.392,48.946,44.917,43.014,49.681,53.381,53.647,51.01,55.405,50.432,40.265,58.41,49.241,51.372
2026-03-04 08:30:00,CMP02,47.736,65.633,56.011,46.79,46.916,38.754,48.53,48.853,44.869,42.997,49.674,53.444,53.655,51.054,55.424,50.4,40.19,58.382,49.271,51.318
2026-03-04 09:00:00,CMP02,47.8,65.62,56.057,46.738,46.858,38.735,48.445,48.847,44.934,43.018,49.734,53.408,53.691,50.902,55.446,50.393,40.191,58.387,49.194,51.392
2026-03-04 09:30:00,CMP02,47.83,65.586,56.046,46.751,46.891,38.717,48.472,48.873,44.853,43.072,49.722,53.329,53.778,50.909,55.371,50.318,40.152,58.46,49.177,51.421
2026-03-04 10:00:00,CMP02,47.75,65.598,56.02,46.683,46.977,38.753,48.534,48.828,44.801,43.026,49.643,53.232,53.666,50.961,55.401,50.349,40.028,58.409,49.077,51.402
2026-03-04 10:30:00,CMP02,47.774,65.804,55.965,46.671,46.978,38.78,48.51,48.736,44.814,43.047,49.627,53.162,53.547,50.998,55.417,50.33,40.122,58.458,49.111,51.358
2026-03-04 11:00:00,CMP02,47.787,65.722,56.006,46.74,47.041,38.886,48.495,48.764,44.767,43.023,49.572,53.125,53.532,,55.427,50.332,40.122,58.308,49.101,51.389
2026-03-04 11:30:00,CMP02,47.801,65.76,56.008,46.758,46.98,38.941,48.429,,44.759,42.965,49.541,53.115,53.433,51.033,55.384,50.337,40.226,58.324,49.021,51.369
2026-03-04 12:00:00,CMP02,47.727,65.756,56.045,46.725,47.015,38.909,48.346,48.842,44.707,42.942,49.584,53.158,53.387,50.967,55.438,50.432,40.277,58.351,49.044,51.407
2026-03-04 12:30:00,CMP02,47.702,65.744,56.085,46.7,46.965,38.922,48.324,48.801,44.705,42.999,49.532,53.195,53.458,50.933,55.5,50.494,40.172,58.291,49.016,51.421
2026-03-04 13:00:00,CMP02,47.68,65.781,56.065,46.764,46.942,39.0,48.3,48.77,44.701,42.963,49.649,53.203,53.489,50.992,55.53,50.432,40.103,58.168,49.021,51.423
2026-03-04 13:30:00,CMP02,47.771,65.797,56.084,46.689,46.923,38.874,48.308,48.738,44.695,43.077,49.639,53.25,53.587,50.965,55.629,50.466,40.07,58.227,49.064,51.309
2026-03-04 14:00:00,CMP02,47.819,65.847,56.115,46.723,46.855,38.885,48.209,48.759,44.766,42.997,49.605,53.211,53.473,50.91,55.629,50.489,40.082,58.211,49.048,51.394
2026-03-04 14:30:00,CMP02,47.898,65.795,56.088,46.758,46.745,38.88,48.243,48.777,44.761,42.995,49.443,53.213,53.52,50.774,55.615,50.513,40.112,58.212,49.026,51.464
2026-03-04 15:00:00,CMP02,47.946,65.754,56.199,46.763,46.768,38.902,48.307,48.952,44.785,42.904,49.409,53.186,53.519,50.826,55.557,,40.101,58.045,49.074,51.509
2026-03-04 15:30:00,CMP02,48.086,65.824,56.152,46.76,,38.925,48.32,48.998,44.802,42.97,49.475,53.183,53.496,50.795,55.497,50.644,40.126,57.962,48.968,51.465
2026-03-04 16:00:00,CMP02,48.088,65.907,56.184,46.83,46.654,39.116,48.318,49.011,44.803,42.966,49.399,53.157,53.491,50.806,55.457,50.646,40.163,57.933,48.925,51.575
2026-03-04 16:30:00,CMP02,48.088,65.83,56.172,46.788,46.685,39.068,48.35,49.079,44.657,43.024,49.359,53.153,53.439,50.826,55.448,50.63,40.116,57.906,48.958,51.575
2026-03-04 17:00:00,CMP02,48.144,65.896,56.216,46.721,46.737,39.032,48.273,49.172,44.664,42.951,49.43,53.152,53.384,50.843,55.482,50.682,40.121,57.906,48.922,51.686
2026-03-04 17:30:00,CMP02,48.16,65.871,56.207,46.729,46.807,39.014,48.254,49.165,44.703,42.904,49.383,53.153,53.224,50.878,55.441,50.79,40.065,57.845,48.92,51.743
2026-03-04 18:00:00,CMP02,48.208,65.994,56.294,46.76,46.824,39.059,48.382,49.344,44.697,42.916,49.46,53.057,53.216,50.94,55.317,50.81,39.999,57.887,48.883,51.735
2026-03-04 18:30:00,CMP02,48.268,65.965,56.29,46.77,46.798,39.093,48.466,49.293,44.652,42.98,49.397,52.967,53.18,50.911,55.418,50.817,39.841,57.935,48.823,51.755
2026-03-04 19:00:00,CMP02,48.187,66.029,56.295,46.767,46.821,39.155,48.361,49.441,44.593,43.02,49.403,52.922,53.215,50.817,55.387,50.841,39.762,57.981,48.786,
2026-03-04 19:30:00,CMP02,48.218,66.093,56.265,46.809,46.77,39.062,48.312,,44.524,42.997,49.471,52.771,53.291,50.861,55.395,50.81,39.879,58.009,48.639,51.7
2026-03-04 20:00:00,CMP02,48.238,66.09,56.304,46.761,46.714,39.083,48.446,49.41,44.618,43.081,49.56,52.912,53.274,50.883,55.39,50.87,39.866,57.871,48.633,51.765
2026-03-04 20:30:00,CMP02,48.337,66.097,56.262,46.836,46.702,39.103,48.441,49.425,44.651,43.075,49.534,52.867,53.3,50.902,55.398,50.881,39.891,57.818,48.676,51.764
2026-03-04 21:00:00,CMP02,48.304,66.129,56.274,46.818,46.775,39.135,48.479,49.391,44.629,43.105,49.569,52.88,53.295,50.841,55.436,50.94,39.823,57.893,48.661,51.719
2026-03-04 21:30:00,CMP02,48.308,66.069,56.232,46.778,46.834,39.078,48.544,49.423,44.514,43.042,49.513,52.876,,50.905,55.596,50.949,39.897,57.943,48.649,51.75
2026-03-04 22:00:00,CMP02,48.296,66.017,56.249,46.895,46.795,39.088,48.535,49.348,44.554,43.005,49.448,52.833,53.339,50.877,55.488,50.961,39.896,57.949,48.636,51.842
2026-03-04 22:30:00,CMP02,48.243,66.06,56.28,47.003,46.766,39.073,48.579,49.235,44.613,43.034,49.312,52.795,53.326,50.844,55.435,50.961,39.848,57.992,48.633,51.791
2026-03-04 23:00:00,CMP02,48.248,66.068,56.258,46.986,46.816,39.049,48.524,49.224,44.589,43.108,49.256,52.759,53.305,50.869,55.408,50.953,39.885,58.066,48.634,51.771
2026-03-04 23:30:00,CMP02,48.218,66.056,56.168,47.024,46.768,38.95,48.441,49.291,44.687,43.14,49.137,52.632,53.369,50.806,55.435,50.904,39.905,58.033,48.683,51.764
2026-03-05 00:00:00,CMP02,48.241,66.211,56.163,47.072,46.777,38.95,48.492,49.262,44.704,43.091,49.042,52.672,53.439,50.813,55.539,51.005,39.898,58.04,48.764,51.844
2026-03-05 00:30:00,CMP02,48.199,66.206,56.153,47.06,46.753,38.885,,49.279,44.778,43.046,49.0,52.788,53.446,50.832,55.416,51.022,39.893,58.126,48.769,51.979
2026-03-05 01:00:00,CMP02,,66.339,56.112,47.02,46.717,38.904,48.41,49.291,44.787,43.069,48.967,52.913,53.373,50.823,55.359,50.93,39.87,58.182,48.775,51.906
2026-03-05 01:30:00,CMP02,48.208,66.262,56.137,47.036,46.731,38.902,48.412,49.384,44.784,43.155,48.892,52.954,53.42,50.716,55.369,50.908,39.806,58.256,48.761,51.941
2026-03-05 02:00:00,CMP02,48.158,66.351,56.155,47.031,46.716,38.858,48.475,49.347,44.737,43.108,48.912,52.963,53.496,50.614,55.254,50.969,39.81,58.281,48.754,52.042
2026-03-05 02:30:00,CMP02,48.098,66.228,56.249,47.15,46.793,38.878,48.446,49.287,44.715,43.139,48.874,52.899,53.526,50.564,55.365,51.089,39.903,58.332,48.673,52.12
2026-03-05 03:00:00,CMP02,47.977,66.204,56.345,47.131,46.782,38.873,48.447,49.308,44.707,43.124,48.883,52.905,53.549,50.591,55.501,51.074,39.831,58.241,48.653,52.045
2026-03-05 03:30:00,CMP02,47.987,66.174,56.426,47.099,46.685,38.887,48.489,49.389,44.646,43.075,49.0,52.976,53.472,50.637,55.494,51.129,39.766,58.234,48.545,52.051
2026-03-05 04:00:00,CMP02,48.047,66.15,56.557,47.049,46.722,38.872,48.322,49.422,44.572,43.059,49.098,52.99,53.4,50.599,55.488,51.091,39.767,58.282,48.659,52.097
2026-03-05 04:30:00,CMP02,48.035,66.199,56.48,47.07,46.771,38.909,48.315,49.391,44.642,43.053,49.121,52.992,53.377,50.633,55.366,51.015,39.739,58.26,48.577,52.129
2026-03-05 05:00:00,CMP02,47.956,66.191,56.6,47.096,46.777,38.928,48.335,49.367,44.728,43.064,49.072,52.982,53.345,50.609,55.297,51.019,39.627,58.288,48.593,52.25
2026-03-05 05:30:00,CMP02,47.897,66.142,56.607,47.07,46.737,39.001,48.31,49.202,44.683,43.03,48.996,52.944,53.384,50.642,55.307,51.142,39.704,58.248,48.606,52.295
2026-03-05 06:00:00,CMP02,47.848,66.084,56.609,47.022,46.777,38.927,48.258,49.112,44.712,43.091,49.021,52.977,53.377,50.71,55.382,51.155,39.72,58.255,48.539,52.192
2026-03-05 06:30:00,CMP02,47.883,66.068,56.613,47.039,46.744,38.906,48.242,49.063,44.702,42.998,49.048,53.012,53.341,50.69,55.353,51.161,39.729,58.213,48.535,52.248
2026-03-05 07:00:00,CMP02,47.903,66.013,56.603,47.08,46.716,38.926,48.216,49.083,44.668,42.971,49.101,53.001,53.361,50.608,55.39,51.13,39.731,58.223,48.499,52.16
2026-03-05 07:30:00,CMP02,47.87,66.065,56.574,47.116,46.702,38.89,48.204,49.131,44.596,43.101,49.152,52.937,53.449,50.59,55.351,51.098,39.679,58.22,48.57,52.09
2026-03-05 08:00:00,CMP02,47.856,66.094,56.533,47.076,46.701,38.913,48.279,49.169,44.628,43.147,49.103,52.78,53.513,50.66,55.287,51.134,39.719,58.202,48.624,52.18
2026-03-05 08:30:00,CMP02,47.907,66.027,56.497,47.048,46.773,38.856,48.333,49.2,44.642,43.161,49.034,52.839,53.558,50.622,55.307,51.095,39.746,58.267,48.62,52.269
2026-03-05 09:00:00,CMP02,47.853,66.015,56.479,47.084,46.791,38.752,48.309,49.133,44.687,43.048,48.909,52.878,53.543,50.663,55.405,51.084,39.797,58.293,48.588,52.358
2026-03-05 09:30:00,CMP02,47.825,66.026,56.372,47.013,46.796,38.731,48.303,49.052,44.522,43.078,48.928,52.796,53.549,50.718,55.413,51.079,39.847,58.341,48.71,52.333
