LOT_ID,JOIN_ID,WAFER_NO,STEP_DESC,EQP_ID,CHAMBER,MEAS_TIME,THICKNESS,CD,TEMP,PRESSURE,PARTICLE_CNT,SIZE_Y,IS_DEFECT,OPER_ID
L26100,L26100,23,RMG,RMG01,A,2026-03-07 22:38:06,313.453,32.453,239.76,12.111,4,1.669,FALSE,E460057
L26090,L26090,3,PHOTO,PHO02,B,2026-03-07 22:39:06,87.561,,233.41,12.508,2,0.755,FALSE,E958326
L26060,L26060,2,CBCMP,CMP01,C,2026-03-07 22:39:24,981.899,32.343,236.22,11.92,7,1.765,FALSE,E149079
L26100,L26100,24,RMG,RMG01,A,2026-03-07 22:39:48,308.551,32.098,236.65,11.318,7,1.53,REAL,E959249
L26090,L26090,4,PHOTO,PHO02,B,2026-03-07 22:40:48,88.545,32.803,240.84,11.977,5,1.355,FALSE,E536749
L26060,L26060,3,CBCMP,CMP01,C,2026-03-07 22:41:06,983.828,32.153,234.58,12.568,2,0.766,FALSE,E413175
L26100,L26100,25,RMG,RMG01,A,2026-03-07 22:41:30,311.947,32.554,229.15,11.655,6,0.692,FALSE,E990803
L26090,L26090,5,PHOTO,PHO02,B,2026-03-07 22:42:30,87.142,32.267,230.15,12.494,3,0.723,FALSE,E222708
L26060,L26060,4,CBCMP,CMP01,C,2026-03-07 22:42:48,960.227,32.371,241.05,11.998,5,1.304,FALSE,E240303
L26090,L26090,6,PHOTO,PHO02,B,2026-03-07 22:44:12,88.457,33.764,229.37,12.406,6,,FALSE,E191103
L26060,L26060,5,CBCMP,CMP01,C,2026-03-07 22:44:30,983.42,,230.67,11.86,3,1.113,FALSE,E817971
L26090,L26090,7,PHOTO,PHO02,B,2026-03-07 22:45:54,89.406,33.187,241.53,12.734,4,1.384,FALSE,E882705
L26060,L26060,6,CBCMP,CMP01,C,2026-03-07 22:46:12,,31.07,234.78,12.293,3,1.033,FALSE,E826132
L26090,L26090,8,PHOTO,PHO02,B,2026-03-07 22:47:36,89.011,32.973,232.11,11.516,4,1.606,FALSE,E731180
L26060,L26060,7,CBCMP,CMP01,C,2026-03-07 22:47:54,969.015,31.048,231.66,11.621,3,1.198,FALSE,E743759
L26090,L26090,9,PHOTO,PHO02,B,2026-03-07 22:49:17,89.034,33.923,,12.306,6,0.998,FALSE,E540540
L26060,L26060,8,CBCMP,CMP01,C,2026-03-07 22:49:36,974.272,31.417,235.13,12.137,2,1.037,FALSE,E965386
L26090,L26090,10,PHOTO,PHO02,B,2026-03-07 22:51:00,88.447,33.219,240.06,11.801,7,1.172,FALSE,E109184
L26060,L26060,9,CBCMP,CMP01,C,2026-03-07 22:51:17,981.932,31.997,241.63,12.31,4,1.038,FALSE,E529305
L26090,L26090,11,PHOTO,PHO02,B,2026-03-07 22:52:42,89.404,32.82,234.46,12.15,5,0.834,FALSE,E164051
L26060,L26060,10,CBCMP,CMP01,C,2026-03-07 22:53:00,965.21,31.351,232.59,12.374,8,1.009,FALSE,E905535
L26090,L26090,12,PHOTO,PHO02,B,2026-03-07 22:54:24,89.622,32.852,230.4,11.19,4,1.323,FALSE,E841536
L26060,L26060,11,CBCMP,CMP01,C,2026-03-07 22:54:42,976.698,31.781,238.29,12.242,18,1.106,FALSE,E747858
L26090,L26090,13,PHOTO,PHO02,B,2026-03-07 22:56:05,88.362,33.096,234.04,11.862,7,0.805,FALSE,E232939
L26060,L26060,12,CBCMP,CMP01,C,2026-03-07 22:56:24,960.859,,234.52,12.013,8,1.221,FALSE,E303979
L26100,L26100,8,RMG,RMG01,A,2026-03-07 22:57:36,307.6202146078283,32.305,231.54,12.58,4,1.746,FALSE,E666106
L26090,L26090,14,PHOTO,PHO02,B,2026-03-07 22:57:48,90.044,32.765,231.53,12.244,4,1.503,FALSE,E385029
L26060,L26060,13,CBCMP,CMP01,C,2026-03-07 22:58:05,965.828,32.316,236.46,12.265,3,1.599,FALSE,E599077
L26060,L26060,13,CBCMP,CMP01,C,2026-03-07 22:58:05,965.828,32.316,236.46,12.265,3,1.599,FALSE,E599077
L26090,L26090,15,PHOTO,PHO02,B,2026-03-07 22:59:30,88.724,33.147,233.82,12.424,5,1.04,REAL,E851301
L26060,L26060,14,CBCMP,CMP01,C,2026-03-07 22:59:48,972.792,31.951,235.73,11.926,7,1.037,FALSE,E440826
L26090,L26090,16,PHOTO,PHO02,B,2026-03-07 23:01:12,116.92969091367594,32.854,237.45,12.558,6,1.093,FALSE,E389951
L26060,L26060,15,CBCMP,CMP01,C,2026-03-07 23:01:30,962.287,32.179,235.64,11.522,5,0.615,FALSE,E852885
L26090,L26090,17,PHOTO,PHO02,B,2026-03-07 23:02:54,89.093,32.871,229.48,12.424,0,1.526,FALSE,E890408
L26060,L26060,16,CBCMP,CMP01,C,2026-03-07 23:03:12,959.184,32.238,237.67,0.0,2,1.448,FALSE,E115662
L26090,L26090,18,PHOTO,PHO02,B,2026-03-07 23:04:35,,33.729,237.08,12.806,5,1.442,FALSE,E547934
L26060,L26060,17,CBCMP,CMP01,C,2026-03-07 23:04:54,965.703,31.855,235.25,11.874,3,,REAL,E198210
L26090,L26090,19,PHOTO,PHO02,B,2026-03-07 23:06:17,89.636,33.133,240.1,12.296,3,0.948,FALSE,E981031
L26060,L26060,18,CBCMP,CMP01,C,2026-03-07 23:06:35,973.893,32.799,233.91,12.2,6,1.864,FALSE,E745993
L26000,L26000,1,ETCH,ETC01,B,2026-03-07 23:06:42,145.247,31.957,240.88,12.281,5,1.166,REAL,E956273
L26090,L26090,20,PHOTO,PHO02,B,2026-03-07 23:08:00,90.242,32.695,237.86,11.75,4,0.868,FALSE,E210422
L26060,L26060,19,CBCMP,CMP01,C,2026-03-07 23:08:17,964.463,31.666,231.1,12.573,4,1.021,FALSE,E276741
L26000,L26000,2,ETCH,ETC01,B,2026-03-07 23:08:24,143.562,31.718,242.74,11.798,6,1.427,REAL,E623510
L26090,L26090,21,PHOTO,PHO02,B,2026-03-07 23:09:41,90.38,33.644,231.14,11.425,1,0.914,FALSE,E833013
L26060,L26060,20,CBCMP,CMP01,C,2026-03-07 23:10:00,977.208,31.846,238.75,11.277,3,1.306,FALSE,E227410
L26000,L26000,3,ETCH,ETC01,B,2026-03-07 23:10:06,146.658,32.396,237.76,12.021,4,1.834,FALSE,E670305
L26090,L26090,22,PHOTO,PHO02,B,2026-03-07 23:11:24,,32.913,238.26,11.952,2,,FALSE,E412359
L26060,L26060,21,CBCMP,CMP01,C,2026-03-07 23:11:41,942.063,32.564,236.45,12.882,7,1.414,FALSE,E753488
L26076,L26076,1,PHOTO,PHO01,C,2026-03-07 23:11:42,89.823,32.216,235.51,11.821,3,1.462,FALSE,E520721
L26000,L26000,4,ETCH,ETC01,B,2026-03-07 23:11:48,144.114,31.966,236.98,11.981,2,0.981,FALSE,E329022
L26090,L26090,23,PHOTO,PHO02,B,2026-03-07 23:13:06,90.67,33.129,235.99,11.528,1,1.288,FALSE,E214236
L26060,L26060,22,CBCMP,CMP01,C,2026-03-07 23:13:24,976.334,32.021,237.22,12.202,6,0.863,FALSE,E668433
L26000,L26000,5,ETCH,ETC01,B,2026-03-07 23:13:30,145.643,32.049,237.94,12.15,2,1.196,FALSE,E648352
L26090,L26090,24,PHOTO,PHO02,B,2026-03-07 23:14:48,91.369,33.677,234.03,11.569,5,,FALSE,E345772
L26076,L26076,3,PHOTO,PHO01,C,2026-03-07 23:15:06,86.513,31.454,234.46,11.97,1,1.279,FALSE,E858050
L26060,L26060,23,CBCMP,CMP01,C,2026-03-07 23:15:06,962.369,31.476,237.39,12.543,4,1.689,FALSE,E998003
L26000,L26000,6,ETCH,ETC01,B,2026-03-07 23:15:12,145.98,31.242,241.31,12.459,2,1.633,FALSE,E289759
L26000,L26000,6,ETCH,ETC01,B,2026-03-07 23:15:12,145.98,31.242,241.31,12.459,2,1.633,FALSE,E289759
L26090,L26090,25,PHOTO,PHO02,B,2026-03-07 23:16:30,89.919,32.887,233.1,11.957,14,0.922,FALSE,E975127
L26060,L26060,24,CBCMP,CMP01,C,2026-03-07 23:16:48,960.436,32.436,234.45,12.111,6,0.886,FALSE,E739412
L26000,L26000,7,ETCH,ETC01,B,2026-03-07 23:16:54,146.126,32.054,233.8,11.735,5,1.116,FALSE,E219945
L26060,L26060,25,CBCMP,CMP01,C,2026-03-07 23:18:30,960.448,31.696,237.21,11.772,2,,FALSE,E812576
L26076,L26076,5,PHOTO,PHO01,C,2026-03-07 23:18:30,87.577,32.296,242.87,12.662,4,1.365,FALSE,E865214
L26000,L26000,8,ETCH,ETC01,B,2026-03-07 23:18:36,145.153,31.524,237.27,11.648,3,1.125,FALSE,E593669
L26000,L26000,9,ETCH,ETC01,B,2026-03-07 23:20:17,144.5,32.227,234.54,11.921,1,1.29,REAL,E288554
L26076,L26076,7,PHOTO,PHO01,C,2026-03-07 23:21:54,87.14,31.358,234.28,11.478,3,1.565,FALSE,E109279
L26000,L26000,10,ETCH,ETC01,B,2026-03-07 23:22:00,145.369,32.304,234.35,12.469,3,1.063,FALSE,E790996
L26000,L26000,11,ETCH,ETC01,B,2026-03-07 23:23:42,143.978,32.559,238.97,11.367,4,1.316,FALSE,E195079
L26076,L26076,9,PHOTO,PHO01,C,2026-03-07 23:25:17,88.954,31.556,232.99,12.509,5,1.203,FALSE,E658474
L26000,L26000,12,ETCH,ETC01,B,2026-03-07 23:25:24,144.684,32.292,236.16,12.225,4,1.475,FALSE,E835511
L26000,L26000,13,ETCH,ETC01,B,2026-03-07 23:27:05,145.292,32.062,234.96,12.84,6,1.123,REAL,E298487
L26076,L26076,11,PHOTO,PHO01,C,2026-03-07 23:28:42,88.659,32.688,232.7,10.778,1,1.535,FALSE,E636433
L26000,L26000,14,ETCH,ETC01,B,2026-03-07 23:28:48,143.134,32.319,238.5,12.623,2,0.974,FALSE,E120735
L26000,L26000,15,ETCH,ETC01,B,2026-03-07 23:30:30,144.416,33.066,235.59,12.167,5,1.444,FALSE,E980466
L26076,L26076,13,PHOTO,PHO01,C,2026-03-07 23:32:05,89.018,31.648,239.07,11.636,4,2.028,FALSE,E609869
L26000,L26000,16,ETCH,ETC01,B,2026-03-07 23:32:12,147.19,32.412,237.27,12.562,5,1.281,FALSE,E967960
L26000,L26000,17,ETCH,ETC01,B,2026-03-07 23:33:54,144.66,32.065,231.64,12.465,2,1.376,REAL,E907235
L26090,L26090,1,RMG,RMG01,C,2026-03-07 23:34:42,311.509,31.949,236.6,11.833,2,1.142,FALSE,E990793
L26076,L26076,15,PHOTO,PHO01,C,2026-03-07 23:35:30,90.481,30.884,237.18,12.293,2,1.674,FALSE,E625354
L26000,L26000,18,ETCH,ETC01,B,2026-03-07 23:35:35,144.078,32.72,233.76,12.016,6,0.714,FALSE,E198277
L26090,L26090,2,RMG,RMG01,C,2026-03-07 23:36:24,309.311,32.6,231.72,12.417,5,1.873,FALSE,E799955
L26000,L26000,19,ETCH,ETC01,B,2026-03-07 23:37:17,142.527,32.423,233.53,11.059,5,1.146,FALSE,E397339
L26090,L26090,3,RMG,RMG01,C,2026-03-07 23:38:06,311.33,32.423,229.91,12.043,3,1.288,FALSE,E151630
L26076,L26076,17,PHOTO,PHO01,C,2026-03-07 23:38:54,88.352,32.747,234.48,12.548,2,1.512,FALSE,E574138
L26000,L26000,20,ETCH,ETC01,B,2026-03-07 23:39:00,144.746,31.738,235.17,12.174,3,1.56,FALSE,E660743
L26090,L26090,4,RMG,RMG01,C,2026-03-07 23:39:48,309.528,32.441,238.65,11.678,3,1.109,FALSE,E105415
L26000,L26000,21,ETCH,ETC01,B,2026-03-07 23:40:41,144.565,31.371,235.92,11.822,4,1.089,FALSE,E826861
L26090,L26090,5,RMG,RMG01,C,2026-03-07 23:41:30,306.367,31.899,233.8,11.401,1,1.213,FALSE,E541448
L26076,L26076,19,PHOTO,PHO01,C,2026-03-07 23:42:17,88.964,31.744,236.66,11.791,2,1.443,FALSE,E271197
L26000,L26000,22,ETCH,ETC01,B,2026-03-07 23:42:24,145.84,31.785,234.02,11.389,4,1.436,FALSE,E510397
L26090,L26090,6,RMG,RMG01,C,2026-03-07 23:43:12,305.756,32.215,234.38,12.612,3,1.87,FALSE,E916280
L26000,L26000,23,ETCH,ETC01,B,2026-03-07 23:44:06,144.729,31.21,243.13,11.791,8,1.401,REAL,E289288
L26090,L26090,7,RMG,RMG01,C,2026-03-07 23:44:54,310.535,31.534,,12.592,6,1.47,FALSE,E658404
L26076,L26076,21,PHOTO,PHO01,C,2026-03-07 23:45:41,89.694,31.81,233.71,11.713,3,1.124,FALSE,E566870
L26118,L26118,1,CBCMP,CMP01,A,2026-03-07 23:45:42,985.483,32.211,229.12,11.499,3,1.238,FALSE,E513653
L26000,L26000,24,ETCH,ETC01,B,2026-03-07 23:45:48,142.916,33.006,232.19,11.413,6,1.578,FALSE,E786221
L26090,L26090,8,RMG,RMG01,C,2026-03-07 23:46:36,308.073,,238.74,12.333,17,0.771,FALSE,E848234
L26118,L26118,2,CBCMP,CMP01,A,2026-03-07 23:47:24,,32.298,240.38,12.37,4,1.285,FALSE,E826502
L26000,L26000,25,ETCH,ETC01,B,2026-03-07 23:47:30,145.623,31.411,234.35,11.544,4,0.779,FALSE,E950508
L26090,L26090,9,RMG,RMG01,C,2026-03-07 23:48:17,,31.692,234.53,11.997,4,1.172,FALSE,E774577
L26076,L26076,23,PHOTO,PHO01,C,2026-03-07 23:49:06,87.811,31.49,242.39,12.16,16,1.338,FALSE,E859527
L26118,L26118,3,CBCMP,CMP01,A,2026-03-07 23:49:06,979.506,31.664,237.25,12.807,4,0.485,REAL,E931418
L26090,L26090,10,RMG,RMG01,C,2026-03-07 23:50:00,305.72,32.649,228.67,12.012,4,1.658,FALSE,E542777
L26118,L26118,4,CBCMP,CMP01,A,2026-03-07 23:50:48,,31.652,226.3,11.059,6,1.163,FALSE,E881039
L26090,L26090,11,RMG,RMG01,C,2026-03-07 23:51:42,302.499,32.056,,12.629,5,1.182,FALSE,E824550
L26076,L26076,25,PHOTO,PHO01,C,2026-03-07 23:52:30,88.339,31.179,233.21,12.07,2,1.275,FALSE,E529550
L26118,L26118,5,CBCMP,CMP01,A,2026-03-07 23:52:30,973.707,32.631,229.8,12.357,4,1.484,REAL,E539508
L26090,L26090,12,RMG,RMG01,C,2026-03-07 23:53:24,300.734,32.093,234.12,11.568,5,0.883,FALSE,E764648
L26118,L26118,6,CBCMP,CMP01,A,2026-03-07 23:54:12,997.104,31.394,229.64,11.846,3,0.754,FALSE,E666878
L26090,L26090,13,RMG,RMG01,C,2026-03-07 23:55:05,302.809,32.613,236.64,12.562,9,1.251,FALSE,E457711
L26118,L26118,7,CBCMP,CMP01,A,2026-03-07 23:55:54,989.464,32.503,232.9,12.374,4,1.37,FALSE,E530507
L26090,L26090,14,RMG,RMG01,C,2026-03-07 23:56:48,302.404,30.929,234.41,12.025,1,1.134,FALSE,E956838
L26118,L26118,8,CBCMP,CMP01,A,2026-03-07 23:57:36,986.702,32.044,238.45,12.031,5,1.167,FALSE,E832496
L26090,L26090,15,RMG,RMG01,C,2026-03-07 23:58:30,303.269,31.945,232.16,12.615,4,1.607,FALSE,E871381
L26118,L26118,9,CBCMP,CMP01,A,2026-03-07 23:59:17,989.333,31.789,235.79,11.771,4,1.25,REAL,E317543
L26090,L26090,16,RMG,RMG01,C,2026-03-08 00:00:12,303.133,32.204,235.95,11.836,5,1.203,FALSE,E352834
L26118,L26118,10,CBCMP,CMP01,A,2026-03-08 00:01:00,998.735,32.905,230.48,12.546,9,0.958,FALSE,E707337
L26090,L26090,17,RMG,RMG01,C,2026-03-08 00:01:54,300.717,31.501,234.8,12.727,4,1.142,FALSE,E653796
L26118,L26118,11,CBCMP,CMP01,A,2026-03-08 00:02:42,978.535,32.125,234.81,11.739,5,1.405,FALSE,E296055
L26090,L26090,18,RMG,RMG01,C,2026-03-08 00:03:35,305.588,32.201,228.96,12.217,2,,FALSE,E104315
L26118,L26118,12,CBCMP,CMP01,A,2026-03-08 00:04:24,993.18,31.73,235.92,11.728,7,1.622,FALSE,E165924
L26090,L26090,19,RMG,RMG01,C,2026-03-08 00:05:17,299.762,31.981,,11.899,1,0.819,FALSE,E184143
L26118,L26118,13,CBCMP,CMP01,A,2026-03-08 00:06:05,992.245,31.633,234.48,11.755,3,1.505,FALSE,E619118
L26090,L26090,20,RMG,RMG01,C,2026-03-08 00:07:00,302.066,31.754,231.96,11.52,5,0.477,FALSE,E647636
L26118,L26118,14,CBCMP,CMP01,A,2026-03-08 00:07:48,1003.342,31.529,236.78,12.017,6,0.964,FALSE,E547829
L26090,L26090,21,RMG,RMG01,C,2026-03-08 00:08:41,303.061,32.466,240.21,11.659,2,1.303,FALSE,E211466
L26118,L26118,15,CBCMP,CMP01,A,2026-03-08 00:09:30,998.921,32.575,236.18,13.22,3,1.149,FALSE,E596401
L26090,L26090,22,RMG,RMG01,C,2026-03-08 00:10:24,300.305,31.845,231.59,11.957,5,,FALSE,E379047
L26118,L26118,16,CBCMP,CMP01,A,2026-03-08 00:11:12,1000.019,,236.7,11.181,4,0.656,FALSE,E537248
L26090,L26090,23,RMG,RMG01,C,2026-03-08 00:12:06,300.05,32.458,240.22,12.606,18,1.545,REAL,E970590
L26118,L26118,17,CBCMP,CMP01,A,2026-03-08 00:12:54,996.665,32.932,230.43,12.01,1,1.488,FALSE,E794662
L26095,L26095,1,RMG,RMG01,B,2026-03-08 00:13:42,,32.357,235.17,11.914,5,0.979,FALSE,E521665
L26090,L26090,24,RMG,RMG01,C,2026-03-08 00:13:48,298.862,31.633,231.91,11.957,4,1.467,FALSE,E254603
L26118,L26118,18,CBCMP,CMP01,A,2026-03-08 00:14:35,997.111,32.004,238.59,12.333,3,1.403,FALSE,E648838
L26090,L26090,25,RMG,RMG01,C,2026-03-08 00:15:30,299.707,32.356,235.06,11.854,5,1.194,FALSE,E539595
L26118,L26118,19,CBCMP,CMP01,A,2026-03-08 00:16:17,990.634,31.076,233.21,11.918,6,1.475,FALSE,E936365
L26051,L26051,1,RMG,RMG01,C,2026-03-08 00:16:42,310.539,31.658,237.21,12.585,6,1.489,FALSE,E402807
L26095,L26095,3,RMG,RMG01,B,2026-03-08 00:17:06,311.801,32.101,226.5,12.027,5,1.176,FALSE,E964053
L26118,L26118,20,CBCMP,CMP01,A,2026-03-08 00:18:00,993.14,32.437,228.39,12.075,6,1.4,REAL,E201296
L26051,L26051,2,RMG,RMG01,C,2026-03-08 00:18:24,309.931,,229.83,12.551,2,1.004,FALSE,E933874
L26118,L26118,21,CBCMP,CMP01,A,2026-03-08 00:19:41,1002.171,31.144,237.42,11.876,3,1.446,FALSE,E462517
L26051,L26051,3,RMG,RMG01,C,2026-03-08 00:20:06,314.637,32.608,234.84,11.681,0,1.49,FALSE,E862441
L26095,L26095,5,RMG,RMG01,B,2026-03-08 00:20:30,311.799,31.648,236.48,12.255,2,1.286,FALSE,E710174
L26118,L26118,22,CBCMP,CMP01,A,2026-03-08 00:21:24,999.803,32.297,236.96,11.988,7,1.526,FALSE,E235076
L26051,L26051,4,RMG,RMG01,C,2026-03-08 00:21:48,312.591,32.156,245.77,12.037,6,0.866,REAL,E132536
L26051,L26051,4,RMG,RMG01,C,2026-03-08 00:21:48,312.591,32.156,245.77,12.037,6,0.866,REAL,E132536
L26118,L26118,23,CBCMP,CMP01,A,2026-03-08 00:23:06,1010.754,,238.63,12.154,4,,FALSE,E577467
L26051,L26051,5,RMG,RMG01,C,2026-03-08 00:23:30,314.591,32.332,237.91,11.489,3,1.372,FALSE,E936250
L26095,L26095,7,RMG,RMG01,B,2026-03-08 00:23:54,312.446,31.922,237.44,11.857,7,1.581,FALSE,E505033
L26118,L26118,24,CBCMP,CMP01,A,2026-03-08 00:24:48,1010.013,32.419,237.66,12.215,4,1.353,FALSE,E592767
L26051,L26051,6,RMG,RMG01,C,2026-03-08 00:25:12,315.456,32.44,224.94,12.049,2,0.807,FALSE,E795550
L26118,L26118,25,CBCMP,CMP01,A,2026-03-08 00:26:30,998.023,32.17,235.0,12.351,2,1.253,FALSE,E941314
L26051,L26051,7,RMG,RMG01,C,2026-03-08 00:26:54,314.923,31.716,234.14,10.918,15,0.545,FALSE,E487491
L26095,L26095,9,RMG,RMG01,B,2026-03-08 00:27:17,414.3751958435696,31.924,237.11,12.874,2,1.427,FALSE,E287970
L26051,L26051,8,RMG,RMG01,C,2026-03-08 00:28:36,314.525,32.821,234.02,12.476,3,1.429,FALSE,E288991
L26051,L26051,8,RMG,RMG01,C,2026-03-08 00:28:36,314.525,32.821,234.02,12.476,3,1.429,FALSE,E288991
L26020,L26020,1,RMG,RMG02,A,2026-03-08 00:29:42,311.959,33.143,231.24,0.0,3,1.491,FALSE,E704492
L26020,L26020,1,RMG,RMG02,A,2026-03-08 00:29:42,311.959,33.143,231.24,0.0,3,1.491,FALSE,E704492
L26051,L26051,9,RMG,RMG01,C,2026-03-08 00:30:17,318.17,32.132,229.95,0.0,2,1.341,FALSE,E260832
L26095,L26095,11,RMG,RMG01,B,2026-03-08 00:30:42,311.603,31.811,233.09,12.035,3,1.568,FALSE,E902510
L26051,L26051,10,RMG,RMG01,C,2026-03-08 00:32:00,316.606,32.582,240.21,11.754,1,1.108,FALSE,E176881
L26020,L26020,3,RMG,RMG02,A,2026-03-08 00:33:06,315.354,33.342,240.61,12.327,5,0.796,FALSE,E669541
L26051,L26051,11,RMG,RMG01,C,2026-03-08 00:33:42,315.828,31.597,,11.759,4,1.737,FALSE,E971198
L26095,L26095,13,RMG,RMG01,B,2026-03-08 00:34:05,320.581,31.963,240.18,11.64,2,1.118,REAL,E368395
L26051,L26051,12,RMG,RMG01,C,2026-03-08 00:35:24,319.617,31.382,232.71,11.78,7,0.776,FALSE,E332797
L26020,L26020,5,RMG,RMG02,A,2026-03-08 00:36:30,305.475,33.22,230.94,11.868,3,1.036,FALSE,E358707
L26095,L26095,15,RMG,RMG01,B,2026-03-08 00:37:30,312.664,32.081,232.61,12.411,4,,FALSE,E269932
L26020,L26020,7,RMG,RMG02,A,2026-03-08 00:39:54,310.033,32.627,231.99,11.349,3,1.598,FALSE,E252147
L26095,L26095,17,RMG,RMG01,B,2026-03-08 00:40:54,313.592,31.868,228.67,12.016,2,1.274,FALSE,E410935
L26020,L26020,9,RMG,RMG02,A,2026-03-08 00:43:17,311.242,33.617,239.58,12.744,3,1.27,FALSE,E662040
L26095,L26095,19,RMG,RMG01,B,2026-03-08 00:44:17,316.382,31.81,235.53,11.368,2,1.651,FALSE,E914081
L26072,L26072,1,ETCH,ETC01,C,2026-03-08 00:44:42,145.112,32.189,229.62,12.299,2,1.164,FALSE,E445859
L26072,L26072,2,ETCH,ETC01,C,2026-03-08 00:46:24,144.401,31.361,237.02,11.755,4,1.405,FALSE,E275922
L26020,L26020,11,RMG,RMG02,A,2026-03-08 00:46:42,313.053,33.218,233.03,11.453,2,1.089,FALSE,E291083
L26095,L26095,21,RMG,RMG01,B,2026-03-08 00:47:41,317.848,31.793,232.67,12.462,3,1.34,FALSE,E821269
L26072,L26072,3,ETCH,ETC01,C,2026-03-08 00:48:06,144.318,33.029,236.31,11.317,8,1.208,FALSE,E240159
L26072,L26072,4,ETCH,ETC01,C,2026-03-08 00:49:48,145.254,32.951,234.61,12.199,0,1.077,REAL,E788367
L26020,L26020,13,RMG,RMG02,A,2026-03-08 00:50:05,311.256,32.252,237.78,11.697,5,1.799,FALSE,E279594
L26095,L26095,23,RMG,RMG01,B,2026-03-08 00:51:06,315.723,32.694,230.96,12.477,5,1.354,FALSE,E420597
L26072,L26072,5,ETCH,ETC01,C,2026-03-08 00:51:30,145.718,,236.51,11.804,1,1.228,FALSE,E775320
L26054,L26054,1,CBCMP,CMP02,C,2026-03-08 00:51:42,991.575,33.2,236.32,11.528,2,1.344,FALSE,E682421
L26072,L26072,6,ETCH,ETC01,C,2026-03-08 00:53:12,145.076,32.685,236.98,11.8,8,0.919,FALSE,E643060
L26020,L26020,15,RMG,RMG02,A,2026-03-08 00:53:30,311.253,33.271,237.18,11.672,3,0.551,FALSE,E140226
L26116,L26116,1,CBCMP,CMP01,C,2026-03-08 00:53:42,988.065,31.948,237.75,12.225,5,1.176,FALSE,E316248
L26095,L26095,25,RMG,RMG01,B,2026-03-08 00:54:30,315.987,32.081,231.8,12.188,3,1.022,FALSE,E482842
L26118,L26118,15,CBCMP,CMP01,A,2026-03-08 00:54:30,994.391007608168,32.575,236.18,13.22,3,1.149,FALSE,E596401
L26072,L26072,7,ETCH,ETC01,C,2026-03-08 00:54:54,143.768,32.477,239.66,11.599,6,0.942,FALSE,E548491
L26054,L26054,3,CBCMP,CMP02,C,2026-03-08 00:55:06,975.728,33.788,237.57,11.929,4,1.161,FALSE,E660669
L26072,L26072,8,ETCH,ETC01,C,2026-03-08 00:56:36,143.763,32.973,235.25,11.62,3,1.135,FALSE,E999179
L26020,L26020,17,RMG,RMG02,A,2026-03-08 00:56:54,309.414,32.508,235.41,12.284,2,0.854,FALSE,E847522
L26116,L26116,3,CBCMP,CMP01,C,2026-03-08 00:57:06,970.659,32.229,230.27,12.139,2,1.207,FALSE,E984375
L26072,L26072,9,ETCH,ETC01,C,2026-03-08 00:58:17,143.593,31.899,230.19,11.874,2,,FALSE,E259656
L26054,L26054,5,CBCMP,CMP02,C,2026-03-08 00:58:30,965.08,33.739,236.02,12.184,2,,FALSE,E970763
L26072,L26072,10,ETCH,ETC01,C,2026-03-08 01:00:00,143.833,32.03,231.05,12.601,5,1.31,FALSE,E474390
L26020,L26020,19,RMG,RMG02,A,2026-03-08 01:00:17,308.167,33.248,236.87,11.978,8,,FALSE,E175524
L26116,L26116,5,CBCMP,CMP01,C,2026-03-08 01:00:30,975.045,30.967,233.95,11.299,8,1.496,FALSE,E737803
L26072,L26072,11,ETCH,ETC01,C,2026-03-08 01:01:42,144.537,31.807,232.99,12.257,3,1.23,FALSE,E602144
L26054,L26054,7,CBCMP,CMP02,C,2026-03-08 01:01:54,960.339,34.172,234.68,11.643,3,0.837,FALSE,E130979
L26072,L26072,12,ETCH,ETC01,C,2026-03-08 01:03:24,143.387,32.31,240.43,12.461,2,1.086,FALSE,E962499
L26020,L26020,21,RMG,RMG02,A,2026-03-08 01:03:41,312.069,33.375,234.18,12.16,4,0.855,FALSE,E206396
L26116,L26116,7,CBCMP,CMP01,C,2026-03-08 01:03:54,996.77,32.691,231.66,12.161,3,1.018,FALSE,E716573
L26011,L26011,1,ETCH,ETC02,C,2026-03-08 01:04:42,145.267,,237.16,12.439,3,0.727,REAL,E569904
L26054,L26054,9,CBCMP,CMP02,C,2026-03-08 01:05:17,971.597,32.639,233.11,12.299,1,1.106,REAL,E751345
L26011,L26011,2,ETCH,ETC02,C,2026-03-08 01:06:24,144.659,33.328,234.12,11.494,6,1.235,FALSE,E109268
L26020,L26020,23,RMG,RMG02,A,2026-03-08 01:07:06,313.536,32.948,231.61,0.0,2,1.392,FALSE,E975767
L26116,L26116,9,CBCMP,CMP01,C,2026-03-08 01:07:17,988.193,32.102,235.79,11.168,5,0.941,FALSE,E351575
L26011,L26011,3,ETCH,ETC02,C,2026-03-08 01:08:06,144.86,32.485,233.58,11.894,1,1.572,FALSE,E420464
L26054,L26054,11,CBCMP,CMP02,C,2026-03-08 01:08:42,976.453,,232.19,11.719,5,1.321,FALSE,E792762
L26011,L26011,4,ETCH,ETC02,C,2026-03-08 01:09:48,145.0,32.937,232.41,11.681,3,1.235,FALSE,E913309
L26020,L26020,25,RMG,RMG02,A,2026-03-08 01:10:30,312.025,33.511,231.01,11.726,6,1.564,FALSE,E515423
L26116,L26116,11,CBCMP,CMP01,C,2026-03-08 01:10:42,987.292,31.792,231.99,12.11,2,1.648,FALSE,E938746
