ORDER_ID,ORDER_DATE,CUSTOMER,REGION,PRODUCT_FAMILY,QTY,UNIT_PRICE_USD,AMOUNT_USD,PROMISE_DATE,SHIP_DATE,STATUS
SO100625,2025-12-05,CUST_036,Taiwan,V8-NAND-1Tb,4253,36.31,154426.43,2025-12-26,,CANCELLED
SO100626,2025-10-27,CUST_027,China,LSI-ISOCELL-HP2,2750,33.22,91355.0,2025-11-17,2025-11-27,SHIPPED
SO100627,2025-07-07,CUST_022,Europe,D1B-DDR5-24G,877,18.54,16259.58,2025-07-28,2025-08-08,SHIPPED
SO100628,2025-11-03,CUST_008,Taiwan,V8-NAND-1Tb,2855,41.36,118082.8,2025-11-24,2025-11-29,SHIPPED
SO100629,2026-02-09,CUST_012,Japan,LSI-ISOCELL-HP2,3873,38.35,148529.55,2026-03-02,2026-03-14,SHIPPED
SO100630,2025-07-24,CUST_037,USA,V9-NAND-2Tb,3471,25.37,88059.27,2025-08-14,2025-09-05,SHIPPED
SO100631,2025-10-21,CUST_036,Taiwan,D1B-DDR5-24G,2426,38.49,93376.74,2025-11-11,2025-11-14,SHIPPED
SO100632,2025-12-16,CUST_035,Korea,D1Z-DDR5-16G,5013,13.44,67374.72,2026-01-06,2026-01-08,SHIPPED
SO100633,2026-06-15,CUST_037,USA,D1Z-DDR5-16G,971,33.72,32742.12,2026-07-06,2026-07-03,SHIPPED
SO100634,2025-10-18,CUST_028,Japan,D1B-DDR5-24G,411,10.38,4266.18,2025-11-08,2025-10-30,SHIPPED
SO100635,2025-07-07,CUST_003,Korea,LSI-ISOCELL-HP2,3160,2.21,6983.6,2025-07-28,2025-07-28,SHIPPED
SO100636,2026-03-28,CUST_022,Korea,D1Z-DDR5-16G,2589,27.79,71948.31,2026-04-18,2026-04-18,SHIPPED
SO100637,2026-07-02,CUST_024,Japan,V8-NAND-1Tb,568,34.05,19340.4,2026-07-23,2026-07-19,SHIPPED
SO100638,2026-06-17,CUST_004,Korea,D1Z-DDR5-16G,1,18.33,18.33,2026-07-08,2026-06-25,SHIPPED
SO100639,2025-11-04,CUST_023,Japan,D1B-DDR5-24G,3854,20.36,78467.44,2025-11-25,2025-11-12,SHIPPED
SO100640,2025-08-31,CUST_031,Taiwan,D1Z-DDR5-16G,1406,34.99,49195.94,2025-09-21,2025-09-08,SHIPPED
SO100641,2025-11-25,CUST_036,USA,D1Z-DDR5-16G,1558,2.02,3147.16,2025-12-16,2025-12-01,SHIPPED
SO100642,2025-08-04,CUST_013,China,V9-NAND-2Tb,1779,25.31,45026.49,2025-08-25,2025-08-20,SHIPPED
SO100643,2025-08-05,CUST_008,Europe,V9-NAND-2Tb,2127,32.84,69850.68,2025-08-26,2025-09-06,SHIPPED
SO100644,2025-10-03,CUST_030,Korea,D1B-DDR5-24G,2056,7.6,15625.6,2025-10-24,2025-10-20,SHIPPED
SO100645,2025-07-30,CUST_007,USA,D1Z-DDR5-16G,635,2.82,1790.7,2025-08-20,2025-08-15,SHIPPED
SO100646,2026-05-18,CUST_038,Korea,V8-NAND-1Tb,2508,26.82,67264.56,2026-06-08,2026-06-01,SHIPPED
SO100647,2025-08-06,CUST_005,Taiwan,D1B-DDR5-24G,4578,29.2,133677.6,2025-08-27,2025-09-01,SHIPPED
SO100648,2025-09-26,CUST_008,Europe,D1Z-DDR5-16G,1663,15.71,26125.73,2025-10-17,2025-10-08,SHIPPED
SO100649,2026-04-25,CUST_021,USA,LSI-ISOCELL-HP2,2648,24.05,63684.4,2026-05-16,2026-05-11,SHIPPED
SO100650,2025-12-22,CUST_036,Taiwan,V8-NAND-1Tb,2863,28.47,81509.61,2026-01-12,2026-01-14,SHIPPED
SO100651,2026-01-02,CUST_013,Taiwan,D1B-DDR5-24G,2673,4.3,11493.9,2026-01-23,2026-01-25,SHIPPED
SO100652,2025-08-18,CUST_037,Japan,D1Z-DDR5-16G,1,20.6,20.6,2025-09-08,2025-09-01,SHIPPED
SO100653,2026-01-10,CUST_024,USA,V8-NAND-1Tb,3036,6.32,19187.52,2026-01-31,2026-02-01,SHIPPED
SO100654,2026-04-10,CUST_013,Japan,LSI-ISOCELL-HP2,3236,3.67,11876.12,2026-05-01,,OPEN
SO100655,2026-07-20,CUST_012,Europe,D1B-DDR5-24G,2340,31.97,74809.8,2026-08-10,2026-08-10,SHIPPED
SO100656,2026-05-27,CUST_001,Taiwan,V9-NAND-2Tb,2775,29.06,80641.5,2026-06-17,2026-06-07,SHIPPED
SO100657,2026-07-20,CUST_006,Europe,V9-NAND-2Tb,4208,41.57,174926.56,2026-08-10,2026-08-14,SHIPPED
SO100658,2025-09-02,CUST_034,USA,V9-NAND-2Tb,794,33.93,26940.42,2025-09-23,2025-10-03,SHIPPED
SO100659,2025-07-27,CUST_018,China,D1B-DDR5-24G,4499,41.17,185223.83,2025-08-17,2025-08-13,SHIPPED
SO100660,2026-07-09,CUST_028,Taiwan,D1Z-DDR5-16G,2746,31.51,86526.46,2026-07-30,2026-08-08,SHIPPED
SO100661,2026-04-27,CUST_003,Taiwan,D1B-DDR5-24G,3105,15.03,46668.15,2026-05-18,2026-05-25,SHIPPED
SO100662,2026-05-11,CUST_003,Japan,V8-NAND-1Tb,2541,30.14,76585.74,2026-06-01,,OPEN
SO100663,2025-10-03,CUST_026,Taiwan,LSI-ISOCELL-HP2,3341,31.01,103604.41,2025-10-24,2025-10-15,SHIPPED
SO100664,2026-05-13,CUST_037,USA,LSI-ISOCELL-HP2,3155,1.89,5962.95,2026-06-03,2026-06-03,SHIPPED
SO100665,2025-08-30,CUST_020,Japan,D1Z-DDR5-16G,3283,36.33,119271.39,2025-09-20,,CANCELLED
SO100666,2025-09-23,CUST_030,Korea,D1Z-DDR5-16G,3455,28.0,96740.0,2025-10-14,,OPEN
SO100667,2025-11-22,CUST_019,Europe,D1B-DDR5-24G,1132,2.06,2331.92,2025-12-13,,OPEN
SO100668,2026-05-09,CUST_036,Korea,V8-NAND-1Tb,2186,14.28,31216.08,2026-05-30,2026-05-30,SHIPPED
SO100669,2025-12-06,CUST_032,China,LSI-ISOCELL-HP2,2124,29.68,63040.32,2025-12-27,2026-01-10,SHIPPED
SO100670,2026-04-28,CUST_033,USA,D1B-DDR5-24G,1227,37.73,46294.71,2026-05-19,2026-05-23,SHIPPED
SO100671,2026-03-12,CUST_011,Taiwan,V8-NAND-1Tb,3222,33.24,107099.28,2026-04-02,,OPEN
SO100672,2025-10-16,CUST_011,Japan,D1B-DDR5-24G,1988,2.8,5566.4,2025-11-06,2025-11-03,SHIPPED
SO100673,2026-04-21,CUST_007,Taiwan,V9-NAND-2Tb,2080,11.67,24273.6,2026-05-12,2026-05-21,SHIPPED
SO100674,2025-12-31,CUST_009,Taiwan,D1Z-DDR5-16G,2434,37.81,92029.54,2026-01-21,2026-01-11,SHIPPED
SO100675,2026-03-01,CUST_032,Taiwan,LSI-ISOCELL-HP2,4297,37.16,159676.52,2026-03-22,2026-03-20,SHIPPED
SO100676,2025-10-12,CUST_014,Europe,V8-NAND-1Tb,3636,15.04,54685.44,2025-11-02,2025-11-07,SHIPPED
SO100677,2026-07-21,CUST_030,Korea,D1B-DDR5-24G,2237,41.62,93103.94,2026-08-11,2026-08-17,SHIPPED
SO100678,2026-04-07,CUST_036,Korea,D1B-DDR5-24G,1280,30.31,38796.8,2026-04-28,2026-04-24,SHIPPED
SO100679,2025-12-08,CUST_028,Europe,D1Z-DDR5-16G,1087,32.71,35555.77,2025-12-29,2025-12-17,SHIPPED
SO100680,2025-10-22,CUST_019,China,D1Z-DDR5-16G,2640,15.97,42160.8,2025-11-12,2025-11-10,SHIPPED
SO100681,2025-09-25,CUST_018,Japan,V8-NAND-1Tb,1033,33.65,34760.45,2025-10-16,,OPEN
SO100682,2026-03-10,CUST_003,Japan,V9-NAND-2Tb,1542,30.58,47154.36,2026-03-31,2026-04-13,SHIPPED
SO100683,2026-08-02,CUST_012,China,LSI-ISOCELL-HP2,2569,17.77,45651.13,2026-08-23,2026-08-19,SHIPPED
SO100684,2026-08-02,CUST_005,Europe,V8-NAND-1Tb,2783,37.51,104390.33,2026-08-23,2026-08-30,SHIPPED
SO100685,2026-03-20,CUST_025,China,V8-NAND-1Tb,3264,11.66,38058.24,2026-04-10,2026-04-22,SHIPPED
SO100686,2026-01-11,CUST_036,China,D1B-DDR5-24G,2090,29.7,62073.0,2026-02-01,2026-01-31,SHIPPED
SO100687,2026-07-08,CUST_032,Japan,LSI-ISOCELL-HP2,2646,28.95,76601.7,2026-07-29,2026-07-31,SHIPPED
SO100688,2026-01-05,CUST_005,USA,V8-NAND-1Tb,4288,4.28,18352.64,2026-01-26,2026-01-17,SHIPPED
SO100689,2025-12-09,CUST_004,Korea,V9-NAND-2Tb,633,14.38,9102.54,2025-12-30,2026-01-10,SHIPPED
SO100690,2026-02-01,CUST_029,USA,D1B-DDR5-24G,731,22.13,16177.03,2026-02-22,2026-02-22,SHIPPED
SO100691,2026-07-26,CUST_032,China,D1B-DDR5-24G,2265,3.97,8992.05,2026-08-16,2026-08-21,SHIPPED
SO100692,2026-01-21,CUST_031,Korea,D1Z-DDR5-16G,4150,20.02,83083.0,2026-02-11,2026-02-17,SHIPPED
SO100693,2026-01-28,CUST_017,Taiwan,LSI-ISOCELL-HP2,3578,4.01,14347.78,2026-02-18,2026-02-07,SHIPPED
SO100694,2026-06-16,CUST_040,USA,V8-NAND-1Tb,3400,26.96,91664.0,2026-07-07,2026-06-25,SHIPPED
SO100695,2025-07-09,CUST_006,Korea,LSI-ISOCELL-HP2,1894,26.74,50645.56,2025-07-30,2025-07-24,SHIPPED
SO100696,2026-03-13,CUST_036,China,LSI-ISOCELL-HP2,2526,5.25,13261.5,2026-04-03,2026-04-10,SHIPPED
SO100697,2025-11-20,CUST_005,Taiwan,D1Z-DDR5-16G,2739,10.51,28786.89,2025-12-11,2025-11-28,SHIPPED
SO100698,2026-06-03,CUST_015,China,D1Z-DDR5-16G,3971,21.54,85535.34,2026-06-24,2026-06-22,SHIPPED
SO100699,2025-11-21,CUST_036,USA,D1Z-DDR5-16G,3069,33.13,101675.97,2025-12-12,2025-12-18,SHIPPED
SO100700,2026-06-14,CUST_034,Taiwan,D1Z-DDR5-16G,1685,15.32,25814.2,2026-07-05,2026-07-16,SHIPPED
SO100701,2025-08-08,CUST_029,China,V8-NAND-1Tb,4571,28.29,129313.59,2025-08-29,2025-08-16,SHIPPED
SO100702,2025-12-10,CUST_024,Taiwan,D1B-DDR5-24G,3092,24.09,74486.28,2025-12-31,2025-12-17,SHIPPED
SO100703,2025-10-06,CUST_015,Taiwan,LSI-ISOCELL-HP2,2164,33.47,72429.08,2025-10-27,2025-10-29,SHIPPED
SO100704,2025-12-26,CUST_014,Korea,V8-NAND-1Tb,3308,31.03,102647.24,2026-01-16,,CANCELLED
SO100705,2026-03-24,CUST_006,Taiwan,LSI-ISOCELL-HP2,2712,30.62,83041.44,2026-04-14,2026-03-31,SHIPPED
SO100706,2025-07-29,CUST_017,Europe,V8-NAND-1Tb,3602,29.63,106727.26,2025-08-19,2025-08-30,SHIPPED
SO100707,2025-11-18,CUST_026,China,D1Z-DDR5-16G,1875,22.68,42525.0,2025-12-09,2025-11-30,SHIPPED
SO100708,2025-12-25,CUST_023,China,D1B-DDR5-24G,3523,6.84,24097.32,2026-01-15,2026-01-23,SHIPPED
SO100709,2025-09-17,CUST_027,Europe,D1Z-DDR5-16G,3193,24.02,76695.86,2025-10-08,2025-10-08,SHIPPED
SO100710,2025-10-09,CUST_007,Japan,LSI-ISOCELL-HP2,2613,25.21,65873.73,2025-10-30,2025-11-09,SHIPPED
SO100711,2025-12-11,CUST_001,Korea,LSI-ISOCELL-HP2,2518,7.9,19892.2,2026-01-01,2026-01-07,SHIPPED
SO100712,2025-10-21,CUST_022,USA,LSI-ISOCELL-HP2,4215,40.94,172562.1,2025-11-11,,CANCELLED
SO100713,2025-09-18,CUST_032,Japan,D1Z-DDR5-16G,2279,7.09,16158.11,2025-10-09,2025-10-20,SHIPPED
SO100714,2025-07-23,CUST_024,Taiwan,D1B-DDR5-24G,1572,36.16,56843.52,2025-08-13,2025-08-19,SHIPPED
SO100715,2026-02-16,CUST_012,Europe,D1B-DDR5-24G,1741,14.89,25923.49,2026-03-09,2026-03-04,SHIPPED
SO100716,2026-07-31,CUST_024,Japan,V9-NAND-2Tb,1971,10.76,21207.96,2026-08-21,2026-08-13,SHIPPED
SO100717,2026-04-30,CUST_012,China,D1Z-DDR5-16G,2886,10.45,30158.7,2026-05-21,2026-05-11,SHIPPED
SO100718,2026-07-01,CUST_003,Taiwan,V9-NAND-2Tb,3284,36.46,119734.64,2026-07-22,2026-07-22,SHIPPED
SO100719,2025-10-09,CUST_031,USA,V8-NAND-1Tb,2533,15.36,38906.88,2025-10-30,2025-10-19,SHIPPED
SO100720,2025-10-07,CUST_014,Korea,V9-NAND-2Tb,3401,7.04,23943.04,2025-10-28,2025-10-22,SHIPPED
SO100721,2026-06-18,CUST_034,China,V8-NAND-1Tb,3552,6.41,22768.32,2026-07-09,2026-07-06,SHIPPED
SO100722,2026-03-20,CUST_009,Japan,V8-NAND-1Tb,2726,22.3,60789.8,2026-04-10,2026-04-09,SHIPPED
SO100723,2026-06-16,CUST_037,China,V8-NAND-1Tb,2817,34.06,95947.02,2026-07-07,2026-06-29,SHIPPED
SO100724,2025-08-24,CUST_020,Korea,LSI-ISOCELL-HP2,1313,36.5,47924.5,2025-09-14,2025-09-18,SHIPPED
SO100725,2026-02-16,CUST_029,Korea,V9-NAND-2Tb,2379,32.43,77150.97,2026-03-09,2026-02-28,SHIPPED
SO100726,2026-08-03,CUST_030,Korea,LSI-ISOCELL-HP2,2631,10.36,27257.16,2026-08-24,2026-08-27,SHIPPED
SO100727,2025-12-10,CUST_038,Europe,D1Z-DDR5-16G,1232,26.01,32044.32,2025-12-31,2025-12-28,SHIPPED
SO100728,2025-08-08,CUST_013,Taiwan,D1Z-DDR5-16G,4014,5.45,21876.3,2025-08-29,2025-09-09,SHIPPED
SO100729,2025-07-01,CUST_035,Korea,V9-NAND-2Tb,3928,2.71,10644.88,2025-07-22,2025-07-31,SHIPPED
SO100730,2025-12-07,CUST_037,China,V9-NAND-2Tb,3270,27.33,89369.1,2025-12-28,2025-12-23,SHIPPED
SO100731,2026-06-06,CUST_008,Japan,LSI-ISOCELL-HP2,5293,2.64,13973.52,2026-06-27,2026-06-10,SHIPPED
SO100732,2025-07-22,CUST_014,Korea,D1B-DDR5-24G,590,36.62,21605.8,2025-08-12,2025-08-07,SHIPPED
SO100733,2025-07-10,CUST_039,Japan,LSI-ISOCELL-HP2,1620,25.92,41990.4,2025-07-31,2025-07-28,SHIPPED
SO100734,2026-05-22,CUST_002,Japan,V9-NAND-2Tb,1677,35.61,59717.97,2026-06-12,2026-06-07,SHIPPED
SO100735,2025-10-09,CUST_020,Korea,V9-NAND-2Tb,1525,11.23,17125.75,2025-10-30,,CANCELLED
SO100736,2025-09-27,CUST_031,Japan,LSI-ISOCELL-HP2,1665,33.82,56310.3,2025-10-18,2025-10-21,SHIPPED
SO100737,2025-10-12,CUST_028,China,LSI-ISOCELL-HP2,3045,33.15,100941.75,2025-11-02,2025-11-12,SHIPPED
SO100738,2025-07-04,CUST_024,USA,V9-NAND-2Tb,1222,34.67,42366.74,2025-07-25,2025-07-24,SHIPPED
SO100739,2026-03-25,CUST_027,USA,V9-NAND-2Tb,1924,34.74,66839.76,2026-04-15,,OPEN
SO100740,2025-09-05,CUST_028,Taiwan,D1B-DDR5-24G,2228,35.2,78425.6,2025-09-26,,CANCELLED
SO100741,2026-03-07,CUST_029,USA,D1Z-DDR5-16G,861,23.6,20319.6,2026-03-28,2026-04-05,SHIPPED
SO100742,2026-04-07,CUST_032,Europe,D1Z-DDR5-16G,1903,41.22,78441.66,2026-04-28,2026-05-15,SHIPPED
SO100743,2025-08-01,CUST_008,USA,LSI-ISOCELL-HP2,4001,39.82,159319.82,2025-08-22,2025-08-15,SHIPPED
SO100744,2025-11-03,CUST_034,China,V8-NAND-1Tb,1765,27.02,47690.3,2025-11-24,,OPEN
SO100745,2026-03-17,CUST_002,China,V8-NAND-1Tb,3313,20.71,68612.23,2026-04-07,2026-04-13,SHIPPED
SO100746,2026-07-20,CUST_028,Korea,V8-NAND-1Tb,1090,2.01,2190.9,2026-08-10,2026-08-10,SHIPPED
SO100747,2026-02-23,CUST_028,Europe,D1B-DDR5-24G,316,41.35,13066.6,2026-03-16,2026-03-26,SHIPPED
SO100748,2026-02-08,CUST_015,Europe,D1B-DDR5-24G,1369,30.63,41932.47,2026-03-01,2026-03-06,SHIPPED
SO100749,2026-02-19,CUST_018,China,D1Z-DDR5-16G,3195,25.14,80322.3,2026-03-12,2026-03-11,SHIPPED
SO100750,2026-04-30,CUST_033,USA,D1Z-DDR5-16G,3565,35.86,127840.9,2026-05-21,2026-05-18,SHIPPED
SO100751,2026-07-19,CUST_015,Japan,D1Z-DDR5-16G,1847,1.9,3509.3,2026-08-09,2026-08-01,SHIPPED
SO100752,2026-02-08,CUST_005,USA,D1Z-DDR5-16G,3860,32.62,125913.2,2026-03-01,2026-03-05,SHIPPED
SO100753,2026-06-16,CUST_017,Europe,V8-NAND-1Tb,2668,28.54,76144.72,2026-07-07,2026-07-04,SHIPPED
SO100754,2026-01-05,CUST_024,Japan,D1B-DDR5-24G,1985,39.1,77613.5,2026-01-26,2026-01-30,SHIPPED
SO100755,2026-02-14,CUST_023,Japan,V8-NAND-1Tb,1836,27.56,50600.16,2026-03-07,2026-03-15,SHIPPED
SO100756,2025-08-18,CUST_031,Europe,V8-NAND-1Tb,2285,21.66,49493.1,2025-09-08,,CANCELLED
SO100757,2026-04-27,CUST_034,Korea,D1B-DDR5-24G,1188,16.46,19554.48,2026-05-18,2026-05-12,SHIPPED
SO100758,2025-09-04,CUST_035,Europe,D1Z-DDR5-16G,425,40.17,17072.25,2025-09-25,2025-09-23,SHIPPED
SO100759,2026-01-15,CUST_025,Korea,D1B-DDR5-24G,2209,37.9,83721.1,2026-02-05,,CANCELLED
SO100760,2026-07-29,CUST_018,China,D1Z-DDR5-16G,2933,18.16,53263.28,2026-08-19,2026-09-04,SHIPPED
SO100761,2025-10-31,CUST_015,Europe,D1B-DDR5-24G,6195,3.63,22487.85,2025-11-21,2025-11-26,SHIPPED
SO100762,2026-02-16,CUST_009,Europe,V8-NAND-1Tb,2171,28.32,61482.72,2026-03-09,2026-02-27,SHIPPED
SO100763,2025-08-06,CUST_005,Taiwan,V9-NAND-2Tb,1527,7.73,11803.71,2025-08-27,2025-08-23,SHIPPED
SO100764,2025-10-28,CUST_032,Europe,V9-NAND-2Tb,1095,3.38,3701.1,2025-11-18,2025-12-02,SHIPPED
SO100765,2025-08-26,CUST_013,Taiwan,D1Z-DDR5-16G,2293,15.81,36252.33,2025-09-16,,OPEN
SO100766,2026-03-10,CUST_028,Europe,V9-NAND-2Tb,3337,12.36,41245.32,2026-03-31,2026-03-15,SHIPPED
SO100767,2026-06-24,CUST_012,Europe,D1Z-DDR5-16G,288,28.35,8164.8,2026-07-15,2026-07-07,SHIPPED
SO100768,2026-04-17,CUST_027,China,D1Z-DDR5-16G,2925,12.14,35509.5,2026-05-08,,OPEN
SO100769,2026-05-23,CUST_005,USA,D1B-DDR5-24G,4554,17.49,79649.46,2026-06-13,2026-06-06,SHIPPED
SO100770,2025-10-19,CUST_023,Europe,LSI-ISOCELL-HP2,1849,3.66,6767.34,2025-11-09,2025-11-02,SHIPPED
SO100771,2025-09-24,CUST_033,Japan,V8-NAND-1Tb,1573,13.78,21675.94,2025-10-15,2025-10-23,SHIPPED
SO100772,2026-06-15,CUST_016,Korea,LSI-ISOCELL-HP2,3716,2.52,9364.32,2026-07-06,,CANCELLED
SO100773,2025-07-23,CUST_040,Korea,V8-NAND-1Tb,3777,2.12,8007.24,2025-08-13,2025-08-07,SHIPPED
SO100774,2025-08-01,CUST_032,Taiwan,D1Z-DDR5-16G,2584,40.53,104729.52,2025-08-22,2025-08-20,SHIPPED
SO100775,2026-01-14,CUST_016,Taiwan,V8-NAND-1Tb,3132,31.69,99253.08,2026-02-04,2026-02-05,SHIPPED
SO100776,2026-03-06,CUST_016,Japan,D1B-DDR5-24G,2645,31.42,83105.9,2026-03-27,2026-03-19,SHIPPED
SO100777,2025-07-03,CUST_019,Korea,D1B-DDR5-24G,1167,2.57,2999.19,2025-07-24,2025-07-25,SHIPPED
SO100778,2025-11-25,CUST_034,Taiwan,LSI-ISOCELL-HP2,1,3.39,3.39,2025-12-16,2025-12-18,SHIPPED
SO100779,2025-12-23,CUST_032,Europe,V9-NAND-2Tb,2019,8.67,17504.73,2026-01-13,,OPEN
SO100780,2025-08-29,CUST_010,USA,V8-NAND-1Tb,3507,35.26,123656.82,2025-09-19,2025-09-25,SHIPPED
SO100781,2026-04-30,CUST_030,Korea,V8-NAND-1Tb,3756,19.26,72340.56,2026-05-21,2026-05-31,SHIPPED
SO100782,2025-07-17,CUST_026,Korea,V8-NAND-1Tb,1428,18.26,26075.28,2025-08-07,2025-08-02,SHIPPED
SO100783,2026-06-07,CUST_034,Taiwan,D1B-DDR5-24G,4860,39.94,194108.4,2026-06-28,,OPEN
SO100784,2026-05-25,CUST_024,Korea,V8-NAND-1Tb,2432,17.05,41465.6,2026-06-15,2026-06-22,SHIPPED
SO100785,2025-08-23,CUST_016,Japan,V8-NAND-1Tb,2546,34.43,87658.78,2025-09-13,2025-09-18,SHIPPED
SO100786,2025-12-13,CUST_002,China,V9-NAND-2Tb,2207,40.48,89339.36,2026-01-03,,OPEN
SO100787,2026-06-08,CUST_039,China,LSI-ISOCELL-HP2,2470,9.07,22402.9,2026-06-29,2026-06-24,SHIPPED
SO100788,2026-03-10,CUST_023,Taiwan,LSI-ISOCELL-HP2,752,39.78,29914.56,2026-03-31,2026-04-01,SHIPPED
SO100789,2025-09-01,CUST_027,Taiwan,LSI-ISOCELL-HP2,4076,23.84,97171.84,2025-09-22,2025-09-14,SHIPPED
SO100790,2025-07-17,CUST_036,Europe,LSI-ISOCELL-HP2,2888,24.67,71246.96,2025-08-07,2025-07-31,SHIPPED
SO100791,2026-07-18,CUST_012,China,V9-NAND-2Tb,4160,5.56,23129.6,2026-08-08,2026-08-19,SHIPPED
SO100792,2025-10-02,CUST_001,China,D1Z-DDR5-16G,887,6.79,6022.73,2025-10-23,2025-10-24,SHIPPED
SO100793,2025-11-27,CUST_020,Europe,D1B-DDR5-24G,2123,6.59,13990.57,2025-12-18,2025-12-22,SHIPPED
SO100794,2026-07-30,CUST_026,Europe,D1B-DDR5-24G,3647,7.04,25674.88,2026-08-20,2026-08-06,SHIPPED
SO100795,2026-01-19,CUST_021,Korea,LSI-ISOCELL-HP2,3470,40.17,139389.9,2026-02-09,2026-02-10,SHIPPED
SO100796,2026-07-23,CUST_017,Taiwan,D1Z-DDR5-16G,2139,27.22,58223.58,2026-08-13,2026-07-24,SHIPPED
SO100797,2026-04-30,CUST_025,Taiwan,D1B-DDR5-24G,3059,3.31,10125.29,2026-05-21,2026-05-24,SHIPPED
SO100798,2025-08-11,CUST_022,China,LSI-ISOCELL-HP2,5028,12.34,62045.52,2025-09-01,2025-08-28,SHIPPED
SO100799,2025-12-19,CUST_036,China,D1Z-DDR5-16G,290,16.39,4753.1,2026-01-09,2026-01-12,SHIPPED
SO100800,2026-08-03,CUST_007,Taiwan,V8-NAND-1Tb,4720,36.73,173365.6,2026-08-24,2026-08-16,SHIPPED
SO100801,2025-11-07,CUST_036,USA,D1Z-DDR5-16G,3122,2.7,8429.4,2025-11-28,2025-12-06,SHIPPED
SO100802,2026-02-20,CUST_005,Europe,LSI-ISOCELL-HP2,1250,6.62,8275.0,2026-03-13,2026-03-08,SHIPPED
SO100803,2026-03-16,CUST_037,Taiwan,V8-NAND-1Tb,1848,22.78,42097.44,2026-04-06,2026-04-19,SHIPPED
SO100804,2026-04-07,CUST_022,China,D1Z-DDR5-16G,3243,15.98,51823.14,2026-04-28,2026-04-17,SHIPPED
SO100805,2026-06-26,CUST_005,Europe,D1B-DDR5-24G,2849,28.41,80940.09,2026-07-17,2026-07-12,SHIPPED
SO100806,2025-11-21,CUST_013,China,V9-NAND-2Tb,2483,10.27,25500.41,2025-12-12,2025-12-13,SHIPPED
SO100807,2026-02-10,CUST_018,USA,D1B-DDR5-24G,1559,30.39,47378.01,2026-03-03,2026-03-02,SHIPPED
SO100808,2025-11-07,CUST_015,Taiwan,LSI-ISOCELL-HP2,3756,23.72,89092.32,2025-11-28,2025-11-29,SHIPPED
SO100809,2025-11-22,CUST_029,Taiwan,V9-NAND-2Tb,3962,33.44,132489.28,2025-12-13,2025-12-07,SHIPPED
SO100810,2025-09-30,CUST_035,USA,D1B-DDR5-24G,2313,14.94,34556.22,2025-10-21,2025-10-04,SHIPPED
SO100811,2025-12-08,CUST_003,China,V9-NAND-2Tb,2203,37.9,83493.7,2025-12-29,,CANCELLED
SO100812,2026-04-14,CUST_032,USA,LSI-ISOCELL-HP2,2290,25.42,58211.8,2026-05-05,2026-04-29,SHIPPED
SO100813,2025-08-03,CUST_034,Europe,D1B-DDR5-24G,4403,41.08,180875.24,2025-08-24,2025-08-11,SHIPPED
SO100814,2026-01-08,CUST_018,USA,D1Z-DDR5-16G,250,6.88,1720.0,2026-01-29,2026-01-23,SHIPPED
SO100815,2025-09-19,CUST_020,USA,V8-NAND-1Tb,2764,6.67,18435.88,2025-10-10,2025-10-15,SHIPPED
SO100816,2026-06-24,CUST_025,China,D1B-DDR5-24G,4380,37.03,162191.4,2026-07-15,2026-07-26,SHIPPED
SO100817,2025-11-10,CUST_004,Japan,LSI-ISOCELL-HP2,2892,4.2,12146.4,2025-12-01,2025-12-11,SHIPPED
SO100818,2025-10-23,CUST_018,Japan,V8-NAND-1Tb,2456,21.35,52435.6,2025-11-13,,CANCELLED
SO100819,2026-07-24,CUST_033,Japan,V9-NAND-2Tb,2886,3.85,11111.1,2026-08-14,2026-08-01,SHIPPED
SO100820,2025-10-14,CUST_023,Japan,V9-NAND-2Tb,1654,32.57,53870.78,2025-11-04,2025-11-03,SHIPPED
SO100821,2025-09-25,CUST_023,Japan,LSI-ISOCELL-HP2,3113,5.33,16592.29,2025-10-16,2025-10-26,SHIPPED
SO100822,2026-01-28,CUST_035,Taiwan,LSI-ISOCELL-HP2,3118,23.29,72618.22,2026-02-18,2026-02-07,SHIPPED
SO100823,2025-07-13,CUST_023,Korea,D1Z-DDR5-16G,3055,15.96,48757.8,2025-08-03,2025-08-05,SHIPPED
SO100824,2026-06-25,CUST_038,Taiwan,V9-NAND-2Tb,788,28.99,22844.12,2026-07-16,2026-07-14,SHIPPED
SO100825,2025-10-23,CUST_001,Taiwan,LSI-ISOCELL-HP2,430,21.65,9309.5,2025-11-13,2025-11-09,SHIPPED
SO100826,2026-04-05,CUST_036,Europe,LSI-ISOCELL-HP2,2096,29.28,61370.88,2026-04-26,2026-04-19,SHIPPED
SO100827,2026-02-08,CUST_031,Europe,V9-NAND-2Tb,3349,40.99,137275.51,2026-03-01,2026-03-07,SHIPPED
SO100828,2025-11-07,CUST_024,China,D1Z-DDR5-16G,2933,3.24,9502.92,2025-11-28,2025-11-17,SHIPPED
SO100829,2025-09-19,CUST_030,Japan,D1Z-DDR5-16G,2627,2.0,5254.0,2025-10-10,2025-10-08,SHIPPED
SO100830,2026-06-23,CUST_026,China,D1B-DDR5-24G,1381,5.8,8009.8,2026-07-14,,OPEN
SO100831,2026-03-17,CUST_002,Europe,D1B-DDR5-24G,3476,23.92,83145.92,2026-04-07,2026-04-01,SHIPPED
SO100832,2025-09-30,CUST_016,USA,LSI-ISOCELL-HP2,4033,37.4,150834.2,2025-10-21,2025-10-20,SHIPPED
