EMP_ID,DEPT,JOB_ROLE,GRADE,COURSE,CATEGORY,PLAN_HOURS,DONE_HOURS,SCORE,COMPLETED_DATE
E340314,메모리사업부,S/W개발,CL2,반도체 8대 공정,직무기초,24,19,92.0,2026-05-24
E368655,DS경영지원,품질보증,CL2,정보보호,필수,2,1,77.0,2026-05-31
E912507,반도체연구소,회로설계,CL2,Spotfire 기초,데이터분석,8,5,74.0,2026-03-21
E773549,파운드리사업부,회로설계,CL2,Spotfire 데이터함수(Python),데이터분석,16,14,93.0,2026-07-19
E352948,반도체연구소,품질보증,CL2,Python 기초,데이터분석,20,18,97.0,2026-07-15
E995938,메모리사업부,반도체공정기술,CL3,Spotfire 기초,데이터분석,8,4,,2026-02-24
E537929,DS경영지원,SCM/생산관리,CL2,반도체 8대 공정,직무기초,24,12,82.0,2026-06-03
E141159,글로벌인프라총괄,설비기술,CL3,생성형 AI 활용,AI,6,3,79.0,2026-06-11
E179913,메모리사업부,S/W개발,CL2,반도체 8대 공정,직무기초,24,10,63.0,2026-01-17
E308349,글로벌인프라총괄,S/W개발,CL2,Spotfire 기초,데이터분석,8,3,82.0,2026-01-25
E166879,DS경영지원,영업마케팅,CL3,Spotfire 데이터함수(Python),데이터분석,16,7,,2026-02-03
E374082,파운드리사업부,품질보증,CL3,Python 기초,데이터분석,20,16,68.0,2026-02-23
E254843,시스템LSI사업부,평가및분석,CL2,생성형 AI 활용,AI,6,3,84.0,2026-05-08
E591291,글로벌인프라총괄,반도체공정기술,CL4,생성형 AI 활용,AI,6,3,88.0,2026-03-24
E446693,시스템LSI사업부,영업마케팅,CL3,생성형 AI 활용,AI,6,3,89.0,2026-07-07
E223944,메모리사업부,패키지개발,CL2,정보보호,필수,2,1,78.0,2026-04-09
E663099,시스템LSI사업부,패키지개발,CL3,Python 기초,데이터분석,20,15,82.0,2026-05-24
E446743,파운드리사업부,영업마케팅,CL3,정보보호,필수,2,1,81.0,2026-06-30
E321015,글로벌인프라총괄,반도체공정기술,CL3,정보보호,필수,2,1,74.0,2026-02-03
E906860,메모리사업부,품질보증,CL2,Python 기초,데이터분석,20,9,94.0,2026-06-17
E111997,메모리사업부,패키지개발,CL4,정보보호,필수,2,1,75.0,2026-05-07
E338619,시스템LSI사업부,경영지원,CL2,Spotfire 기초,데이터분석,8,6,,2026-01-12
E338672,DS경영지원,품질보증,CL4,생성형 AI 활용,AI,6,6,85.0,2026-01-20
E770275,파운드리사업부,패키지개발,CL3,Spotfire 기초,데이터분석,8,7,82.0,2026-04-08
E996161,메모리사업부,품질보증,CL2,Spotfire 기초,데이터분석,8,8,,2026-05-19
E295914,파운드리사업부,품질보증,CL3,Spotfire 데이터함수(Python),데이터분석,16,3,78.0,2026-05-11
E401177,시스템LSI사업부,품질보증,CL3,통계적공정관리(SPC),품질,12,9,70.0,2026-04-17
E127146,글로벌인프라총괄,반도체공정기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,,2026-05-27
E738054,글로벌인프라총괄,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,83.0,2026-02-03
E565539,시스템LSI사업부,경영지원,CL2,Spotfire 기초,데이터분석,8,6,83.0,2026-06-06
E245920,DS경영지원,반도체공정기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,13,,2026-02-21
E578516,메모리사업부,회로설계,CL2,생성형 AI 활용,AI,6,6,94.0,2026-01-08
E331464,시스템LSI사업부,경영지원,CL2,Spotfire 기초,데이터분석,8,6,80.0,2026-06-02
E530428,파운드리사업부,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,6,78.0,2026-01-17
E691589,시스템LSI사업부,평가및분석,CL3,Spotfire 기초,데이터분석,8,8,79.0,2026-07-06
E574250,파운드리사업부,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,11,77.0,2026-03-02
E974437,DS경영지원,영업마케팅,CL2,반도체 8대 공정,직무기초,24,13,77.0,2026-07-02
E986191,반도체연구소,영업마케팅,CL3,반도체 8대 공정,직무기초,24,20,73.0,2026-01-12
E781083,글로벌인프라총괄,SCM/생산관리,CL2,정보보호,필수,2,2,97.0,2026-02-19
E598200,반도체연구소,경영지원,CL4,정보보호,필수,2,1,91.0,2026-06-26
E339540,글로벌인프라총괄,S/W개발,CL2,Spotfire 기초,데이터분석,8,7,83.0,2026-02-12
E725012,반도체연구소,회로설계,CL3,Python 기초,데이터분석,20,8,74.0,2026-03-14
E131431,글로벌인프라총괄,S/W개발,CL3,반도체 8대 공정,직무기초,24,10,89.0,2026-07-15
E737153,글로벌인프라총괄,회로설계,CL2,통계적공정관리(SPC),품질,12,12,84.0,2026-05-29
E579699,시스템LSI사업부,반도체공정기술,CL3,통계적공정관리(SPC),품질,12,10,103.0,2026-06-29
E365678,메모리사업부,S/W개발,CL4,Spotfire 기초,데이터분석,8,7,79.0,2026-01-08
E190807,DS경영지원,영업마케팅,CL2,생성형 AI 활용,AI,6,1,,2026-05-14
E908271,시스템LSI사업부,S/W개발,CL3,반도체 8대 공정,직무기초,24,15,73.0,2026-07-22
E144703,메모리사업부,패키지개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,12,82.0,2026-04-28
E483855,시스템LSI사업부,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,4,78.0,2026-07-21
E384781,반도체연구소,설비기술,CL3,Python 기초,데이터분석,20,16,67.0,2026-07-08
E301386,메모리사업부,SCM/생산관리,CL4,정보보호,필수,2,2,85.0,2026-06-08
E591857,글로벌인프라총괄,회로설계,CL2,반도체 8대 공정,직무기초,24,16,88.0,2026-04-01
E935353,파운드리사업부,품질보증,CL3,생성형 AI 활용,AI,6,4,80.0,2026-02-24
E814122,글로벌인프라총괄,경영지원,CL2,통계적공정관리(SPC),품질,12,10,86.0,2026-03-26
E852663,메모리사업부,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,24,85.0,2026-02-28
E293146,시스템LSI사업부,평가및분석,CL3,반도체 8대 공정,직무기초,24,17,71.0,2026-04-28
E330129,시스템LSI사업부,SCM/생산관리,CL4,정보보호,필수,2,0,93.0,2026-06-23
E364360,파운드리사업부,S/W개발,CL2,Spotfire 기초,데이터분석,8,8,80.0,2026-06-07
E666615,반도체연구소,S/W개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,10,98.0,2026-04-26
E282359,파운드리사업부,영업마케팅,CL3,정보보호,필수,2,1,81.0,2026-02-11
E952310,DS경영지원,영업마케팅,CL3,Spotfire 데이터함수(Python),데이터분석,16,11,94.0,2026-07-23
E828684,시스템LSI사업부,품질보증,CL2,정보보호,필수,2,1,,2026-03-27
E340074,시스템LSI사업부,영업마케팅,CL3,생성형 AI 활용,AI,6,6,91.0,2026-05-14
E990912,반도체연구소,회로설계,CL3,Spotfire 기초,데이터분석,8,5,,2026-04-29
E735292,메모리사업부,패키지개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,13,78.0,2026-07-01
E978983,DS경영지원,영업마케팅,CL2,Python 기초,데이터분석,20,17,,2026-05-21
E231395,DS경영지원,품질보증,CL3,통계적공정관리(SPC),품질,12,10,98.0,2026-01-08
E472754,글로벌인프라총괄,패키지개발,CL2,생성형 AI 활용,AI,6,3,91.0,2026-01-07
E194638,시스템LSI사업부,회로설계,CL2,정보보호,필수,2,2,87.0,2026-07-21
E761964,메모리사업부,설비기술,CL2,정보보호,필수,2,1,66.0,2026-07-06
E759585,반도체연구소,평가및분석,CL2,반도체 8대 공정,직무기초,24,21,79.0,2026-07-21
E660209,글로벌인프라총괄,평가및분석,CL2,반도체 8대 공정,직무기초,24,22,,2026-04-04
E373879,DS경영지원,패키지개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,7,88.0,2026-04-22
E947970,글로벌인프라총괄,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,5,84.0,2026-07-21
E553401,반도체연구소,SCM/생산관리,CL4,Spotfire 기초,데이터분석,8,8,81.0,2026-07-08
E417158,글로벌인프라총괄,패키지개발,CL3,생성형 AI 활용,AI,6,5,95.0,2026-02-09
E178878,메모리사업부,SCM/생산관리,CL2,통계적공정관리(SPC),품질,12,8,101.0,2026-01-09
E958257,파운드리사업부,품질보증,CL3,통계적공정관리(SPC),품질,12,8,82.0,2026-02-02
E874655,DS경영지원,경영지원,CL2,반도체 8대 공정,직무기초,24,14,,2026-02-28
E843089,메모리사업부,평가및분석,CL3,반도체 8대 공정,직무기초,24,21,74.0,2026-02-21
E577744,반도체연구소,패키지개발,CL3,Spotfire 기초,데이터분석,8,7,79.0,2026-06-18
E622339,시스템LSI사업부,패키지개발,CL4,반도체 8대 공정,직무기초,24,24,91.0,2026-04-16
E508955,반도체연구소,SCM/생산관리,CL4,Spotfire 데이터함수(Python),데이터분석,16,16,87.0,2026-07-23
E829898,DS경영지원,SCM/생산관리,CL3,반도체 8대 공정,직무기초,24,19,78.0,2026-02-26
E307195,파운드리사업부,S/W개발,CL2,통계적공정관리(SPC),품질,12,4,74.0,2026-07-23
E846708,메모리사업부,회로설계,CL2,Spotfire 데이터함수(Python),데이터분석,16,15,,2026-05-19
E271415,글로벌인프라총괄,회로설계,CL2,반도체 8대 공정,직무기초,24,22,83.0,2026-03-05
E137629,DS경영지원,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,7,80.0,2026-02-04
E577910,메모리사업부,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,9,83.0,2026-01-05
E833176,파운드리사업부,품질보증,CL2,반도체 8대 공정,직무기초,24,24,79.0,2026-03-16
E504274,파운드리사업부,평가및분석,CL2,생성형 AI 활용,AI,6,2,82.0,2026-03-15
E445428,DS경영지원,회로설계,CL3,반도체 8대 공정,직무기초,24,23,85.0,2026-05-31
E248239,메모리사업부,S/W개발,CL2,정보보호,필수,2,1,84.0,2026-02-19
E591443,시스템LSI사업부,평가및분석,CL3,생성형 AI 활용,AI,6,4,,2026-05-07
E810921,시스템LSI사업부,패키지개발,CL2,Spotfire 기초,데이터분석,8,7,87.0,2026-04-08
E891288,시스템LSI사업부,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,89.0,2026-02-09
E382656,파운드리사업부,품질보증,CL4,통계적공정관리(SPC),품질,12,10,96.0,2026-06-27
E729697,파운드리사업부,품질보증,CL4,생성형 AI 활용,AI,6,3,97.0,2026-06-12
E424121,메모리사업부,회로설계,CL4,Spotfire 데이터함수(Python),데이터분석,16,15,88.0,2026-03-04
E190715,글로벌인프라총괄,SCM/생산관리,CL3,반도체 8대 공정,직무기초,24,12,81.0,2026-07-02
E498253,DS경영지원,SCM/생산관리,CL3,Python 기초,데이터분석,20,16,83.0,2026-06-24
E841545,메모리사업부,S/W개발,CL4,정보보호,필수,2,1,,2026-04-11
E310451,파운드리사업부,영업마케팅,CL2,반도체 8대 공정,직무기초,24,21,69.0,2026-02-23
E479949,메모리사업부,SCM/생산관리,CL3,생성형 AI 활용,AI,6,2,84.0,2026-07-06
E507876,시스템LSI사업부,SCM/생산관리,CL3,Python 기초,데이터분석,20,7,80.0,2026-04-27
E672323,글로벌인프라총괄,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,12,95.0,2026-01-10
E310229,메모리사업부,SCM/생산관리,CL3,반도체 8대 공정,직무기초,24,21,78.0,2026-02-13
E762506,DS경영지원,패키지개발,CL3,생성형 AI 활용,AI,6,6,92.0,2026-01-10
E555525,시스템LSI사업부,영업마케팅,CL2,Python 기초,데이터분석,20,15,100.0,2026-06-02
E419573,반도체연구소,설비기술,CL3,정보보호,필수,2,1,81.0,2026-02-18
E165672,글로벌인프라총괄,평가및분석,CL2,반도체 8대 공정,직무기초,24,21,78.0,2026-02-04
E857018,메모리사업부,SCM/생산관리,CL4,반도체 8대 공정,직무기초,24,18,76.0,2026-02-24
E119664,메모리사업부,영업마케팅,CL4,정보보호,필수,2,1,78.0,2026-01-27
E725275,파운드리사업부,회로설계,CL3,생성형 AI 활용,AI,6,4,89.0,2026-02-07
E814951,메모리사업부,패키지개발,CL2,정보보호,필수,2,1,,2026-03-12
E248067,DS경영지원,S/W개발,CL2,반도체 8대 공정,직무기초,24,19,71.0,2026-07-06
E284668,DS경영지원,평가및분석,CL2,반도체 8대 공정,직무기초,24,17,82.0,2026-06-10
E109836,메모리사업부,설비기술,CL4,Python 기초,데이터분석,20,20,83.0,2026-03-21
E196740,반도체연구소,S/W개발,CL2,통계적공정관리(SPC),품질,12,12,102.0,2026-06-22
E942714,글로벌인프라총괄,반도체공정기술,CL4,반도체 8대 공정,직무기초,24,15,82.0,2026-04-28
E108850,DS경영지원,평가및분석,CL2,Spotfire 기초,데이터분석,8,7,89.0,2026-03-06
E243314,글로벌인프라총괄,회로설계,CL4,정보보호,필수,2,2,72.0,2026-05-23
E836757,DS경영지원,품질보증,CL3,Spotfire 데이터함수(Python),데이터분석,16,15,,2026-02-16
E206918,글로벌인프라총괄,패키지개발,CL2,Spotfire 데이터함수(Python),데이터분석,16,8,98.0,2026-04-23
E456796,반도체연구소,경영지원,CL4,Spotfire 데이터함수(Python),데이터분석,16,6,83.0,2026-01-26
E981467,글로벌인프라총괄,품질보증,CL3,반도체 8대 공정,직무기초,24,19,81.0,2026-01-07
E960134,메모리사업부,S/W개발,CL3,Spotfire 기초,데이터분석,8,7,88.0,2026-05-18
E987826,DS경영지원,경영지원,CL2,반도체 8대 공정,직무기초,24,12,85.0,2026-07-19
E350096,반도체연구소,패키지개발,CL2,Spotfire 기초,데이터분석,8,4,87.0,2026-01-15
E736593,파운드리사업부,SCM/생산관리,CL2,Python 기초,데이터분석,20,19,97.0,2026-01-22
E926168,DS경영지원,경영지원,CL3,생성형 AI 활용,AI,6,5,80.0,2026-06-03
E908368,DS경영지원,SCM/생산관리,CL2,정보보호,필수,2,1,78.0,2026-01-05
E291594,파운드리사업부,패키지개발,CL2,반도체 8대 공정,직무기초,24,17,70.0,2026-03-26
E797127,반도체연구소,경영지원,CL2,생성형 AI 활용,AI,6,1,94.0,2026-02-27
E165657,글로벌인프라총괄,회로설계,CL2,생성형 AI 활용,AI,6,5,74.0,2026-07-15
E622161,DS경영지원,설비기술,CL2,정보보호,필수,2,1,83.0,2026-02-11
E314212,메모리사업부,설비기술,CL2,정보보호,필수,2,1,68.0,2026-02-28
E924718,글로벌인프라총괄,설비기술,CL2,정보보호,필수,2,1,92.0,2026-03-15
E735201,메모리사업부,영업마케팅,CL3,반도체 8대 공정,직무기초,24,15,,2026-02-18
E933809,글로벌인프라총괄,평가및분석,CL2,Python 기초,데이터분석,20,14,88.0,2026-07-02
E822481,파운드리사업부,반도체공정기술,CL4,반도체 8대 공정,직무기초,24,22,80.0,2026-01-19
E843836,반도체연구소,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,82.0,2026-01-06
E755023,파운드리사업부,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,19,80.0,2026-02-03
E411786,파운드리사업부,품질보증,CL3,반도체 8대 공정,직무기초,24,18,62.0,2026-03-27
E975235,메모리사업부,회로설계,CL3,Spotfire 기초,데이터분석,8,5,86.0,2026-03-28
E880759,시스템LSI사업부,패키지개발,CL2,Python 기초,데이터분석,20,20,69.0,2026-07-08
E812221,글로벌인프라총괄,경영지원,CL3,반도체 8대 공정,직무기초,24,20,75.0,2026-07-10
E345688,반도체연구소,패키지개발,CL2,통계적공정관리(SPC),품질,12,8,72.0,2026-01-26
E901302,파운드리사업부,영업마케팅,CL3,Python 기초,데이터분석,20,13,74.0,2026-01-18
E288361,메모리사업부,설비기술,CL2,정보보호,필수,2,1,96.0,2026-03-13
E564535,글로벌인프라총괄,평가및분석,CL2,Python 기초,데이터분석,20,10,,2026-03-22
E580414,메모리사업부,품질보증,CL3,생성형 AI 활용,AI,6,6,87.0,2026-03-06
E906239,메모리사업부,평가및분석,CL2,정보보호,필수,2,1,,2026-02-14
E308414,DS경영지원,반도체공정기술,CL3,통계적공정관리(SPC),품질,12,11,79.0,2026-07-19
E566012,시스템LSI사업부,평가및분석,CL3,Spotfire 기초,데이터분석,8,7,86.0,2026-03-14
E521612,반도체연구소,품질보증,CL4,Python 기초,데이터분석,20,16,70.0,2026-06-04
E449722,메모리사업부,패키지개발,CL2,정보보호,필수,2,1,,2026-02-20
E162321,글로벌인프라총괄,회로설계,CL3,생성형 AI 활용,AI,6,2,85.0,2026-01-18
E543038,메모리사업부,SCM/생산관리,CL3,통계적공정관리(SPC),품질,12,10,92.0,2026-05-13
E906495,DS경영지원,품질보증,CL3,정보보호,필수,2,2,81.0,2026-03-14
E280961,시스템LSI사업부,회로설계,CL3,Python 기초,데이터분석,20,20,91.0,2026-05-15
E929766,반도체연구소,SCM/생산관리,CL2,생성형 AI 활용,AI,6,5,90.0,2026-06-28
E226303,메모리사업부,평가및분석,CL4,정보보호,필수,2,2,82.0,2026-06-06
E777916,파운드리사업부,설비기술,CL2,반도체 8대 공정,직무기초,24,21,81.0,2026-05-19
E837924,반도체연구소,S/W개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,,2026-01-23
E433910,파운드리사업부,패키지개발,CL2,생성형 AI 활용,AI,6,3,83.0,2026-06-07
E654643,시스템LSI사업부,S/W개발,CL4,Spotfire 기초,데이터분석,8,8,98.0,2026-01-14
E935864,DS경영지원,반도체공정기술,CL2,Python 기초,데이터분석,20,18,79.0,2026-05-30
E965495,메모리사업부,설비기술,CL2,Spotfire 데이터함수(Python),데이터분석,16,11,89.0,2026-01-16
E172530,글로벌인프라총괄,품질보증,CL2,Spotfire 데이터함수(Python),데이터분석,16,14,97.0,2026-04-28
E375586,파운드리사업부,경영지원,CL4,통계적공정관리(SPC),품질,12,6,85.0,2026-06-01
E868793,파운드리사업부,설비기술,CL2,반도체 8대 공정,직무기초,24,19,75.0,2026-07-12
E439181,시스템LSI사업부,영업마케팅,CL2,정보보호,필수,2,1,79.0,2026-04-06
E842676,파운드리사업부,설비기술,CL3,Python 기초,데이터분석,20,13,89.0,2026-07-08
E283478,반도체연구소,평가및분석,CL2,Python 기초,데이터분석,20,15,96.0,2026-02-01
E976295,DS경영지원,반도체공정기술,CL2,Python 기초,데이터분석,20,8,83.0,2026-06-24
E106826,글로벌인프라총괄,영업마케팅,CL2,정보보호,필수,2,1,84.0,2026-01-24
E684201,파운드리사업부,반도체공정기술,CL3,반도체 8대 공정,직무기초,24,24,91.0,2026-06-02
E759258,시스템LSI사업부,반도체공정기술,CL4,통계적공정관리(SPC),품질,12,8,85.0,2026-02-03
E705027,DS경영지원,S/W개발,CL2,Spotfire 기초,데이터분석,8,4,89.0,2026-07-12
E465317,시스템LSI사업부,설비기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,11,68.0,2026-02-07
E558060,파운드리사업부,경영지원,CL3,Spotfire 데이터함수(Python),데이터분석,16,0,90.0,2026-03-06
E513877,파운드리사업부,설비기술,CL2,Python 기초,데이터분석,20,11,,2026-06-08
E403664,글로벌인프라총괄,평가및분석,CL2,Spotfire 기초,데이터분석,8,5,83.0,2026-07-09
E921066,반도체연구소,회로설계,CL3,통계적공정관리(SPC),품질,12,6,85.0,2026-01-11
E948493,메모리사업부,SCM/생산관리,CL3,통계적공정관리(SPC),품질,12,12,,2026-04-20
E796171,시스템LSI사업부,패키지개발,CL2,정보보호,필수,2,1,76.0,2026-05-24
E277002,DS경영지원,경영지원,CL3,통계적공정관리(SPC),품질,12,7,74.0,2026-06-27
E150832,반도체연구소,평가및분석,CL2,통계적공정관리(SPC),품질,12,10,80.0,2026-03-21
E872214,DS경영지원,반도체공정기술,CL2,Spotfire 기초,데이터분석,8,5,70.0,2026-02-26
E245088,DS경영지원,SCM/생산관리,CL3,생성형 AI 활용,AI,6,4,97.0,2026-07-14
E356307,파운드리사업부,패키지개발,CL2,통계적공정관리(SPC),품질,12,6,81.0,2026-03-31
E590284,파운드리사업부,품질보증,CL2,Spotfire 기초,데이터분석,8,7,74.0,2026-04-01
E146238,메모리사업부,경영지원,CL2,반도체 8대 공정,직무기초,24,17,89.0,2026-02-05
E308412,메모리사업부,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,8,,2026-02-05
E680132,파운드리사업부,반도체공정기술,CL4,Spotfire 기초,데이터분석,8,7,85.0,2026-02-19
E611336,DS경영지원,패키지개발,CL2,반도체 8대 공정,직무기초,24,11,75.0,2026-02-15
E149567,파운드리사업부,설비기술,CL2,통계적공정관리(SPC),품질,12,11,94.0,2026-03-24
E155013,파운드리사업부,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,19,84.0,2026-05-16
E502261,메모리사업부,반도체공정기술,CL3,Python 기초,데이터분석,20,16,93.0,2026-01-12
E329132,파운드리사업부,S/W개발,CL2,Spotfire 기초,데이터분석,8,6,87.0,2026-05-02
E319627,반도체연구소,반도체공정기술,CL2,Python 기초,데이터분석,20,14,78.0,2026-01-14
E873982,메모리사업부,SCM/생산관리,CL2,Python 기초,데이터분석,20,10,78.0,2026-07-07
E218758,시스템LSI사업부,품질보증,CL2,정보보호,필수,2,1,66.0,2026-07-20
E597646,반도체연구소,설비기술,CL3,정보보호,필수,2,1,82.0,2026-05-05
E540418,메모리사업부,회로설계,CL4,반도체 8대 공정,직무기초,24,19,78.0,2026-07-14
E664900,시스템LSI사업부,경영지원,CL4,Spotfire 데이터함수(Python),데이터분석,16,13,,2026-01-24
E168489,DS경영지원,S/W개발,CL4,Spotfire 기초,데이터분석,8,8,91.0,2026-07-09
E865502,반도체연구소,패키지개발,CL2,생성형 AI 활용,AI,6,5,82.0,2026-05-21
E536543,반도체연구소,경영지원,CL2,Spotfire 데이터함수(Python),데이터분석,16,11,,2026-01-27
E552436,메모리사업부,S/W개발,CL3,Python 기초,데이터분석,20,9,88.0,2026-06-25
E957215,파운드리사업부,평가및분석,CL2,반도체 8대 공정,직무기초,24,20,99.0,2026-06-30
E467850,DS경영지원,평가및분석,CL2,생성형 AI 활용,AI,6,5,,2026-06-28
E195838,파운드리사업부,SCM/생산관리,CL3,Spotfire 데이터함수(Python),데이터분석,16,10,80.0,2026-06-15
E783374,글로벌인프라총괄,평가및분석,CL3,통계적공정관리(SPC),품질,12,4,90.0,2026-02-23
E790705,글로벌인프라총괄,설비기술,CL3,통계적공정관리(SPC),품질,12,9,89.0,2026-04-18
E951350,반도체연구소,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,16,,2026-06-05
E623494,파운드리사업부,패키지개발,CL2,통계적공정관리(SPC),품질,12,12,72.0,2026-07-10
E425129,메모리사업부,반도체공정기술,CL2,Spotfire 기초,데이터분석,8,5,81.0,2026-02-12
E974082,글로벌인프라총괄,평가및분석,CL4,통계적공정관리(SPC),품질,12,12,76.0,2026-02-12
E385687,시스템LSI사업부,반도체공정기술,CL3,생성형 AI 활용,AI,6,6,,2026-07-19
E216550,파운드리사업부,반도체공정기술,CL2,Python 기초,데이터분석,20,17,89.0,2026-04-08
E240276,파운드리사업부,평가및분석,CL3,Spotfire 기초,데이터분석,8,7,76.0,2026-05-30
E290690,메모리사업부,설비기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,15,84.0,2026-06-27
E875761,글로벌인프라총괄,반도체공정기술,CL2,통계적공정관리(SPC),품질,12,5,91.0,2026-05-21
E490618,파운드리사업부,경영지원,CL3,반도체 8대 공정,직무기초,24,19,88.0,2026-03-24
E899526,DS경영지원,패키지개발,CL3,생성형 AI 활용,AI,6,5,88.0,2026-03-12
E387723,반도체연구소,반도체공정기술,CL3,통계적공정관리(SPC),품질,12,12,89.0,2026-04-19
E885389,시스템LSI사업부,영업마케팅,CL4,Spotfire 데이터함수(Python),데이터분석,16,11,98.0,2026-05-31
E928224,글로벌인프라총괄,회로설계,CL2,정보보호,필수,2,2,85.0,2026-03-23
E190034,시스템LSI사업부,회로설계,CL3,생성형 AI 활용,AI,6,5,75.0,2026-05-03
E567277,파운드리사업부,반도체공정기술,CL3,Python 기초,데이터분석,20,6,79.0,2026-06-14
E441935,반도체연구소,패키지개발,CL3,Spotfire 기초,데이터분석,8,8,,2026-06-25
E143139,DS경영지원,평가및분석,CL3,정보보호,필수,2,1,77.0,2026-03-24
E343642,반도체연구소,영업마케팅,CL3,Spotfire 기초,데이터분석,8,5,93.0,2026-07-23
E733440,파운드리사업부,반도체공정기술,CL2,정보보호,필수,2,2,,2026-01-22
E391027,DS경영지원,품질보증,CL2,통계적공정관리(SPC),품질,12,12,89.0,2026-06-18
E293612,파운드리사업부,평가및분석,CL2,Spotfire 데이터함수(Python),데이터분석,16,16,83.0,2026-05-01
E905833,반도체연구소,설비기술,CL2,생성형 AI 활용,AI,6,6,,2026-07-14
E378991,파운드리사업부,패키지개발,CL3,Python 기초,데이터분석,20,17,87.0,2026-03-19
E132543,글로벌인프라총괄,반도체공정기술,CL3,생성형 AI 활용,AI,6,2,,2026-07-16
E274885,메모리사업부,SCM/생산관리,CL2,반도체 8대 공정,직무기초,24,22,70.0,2026-04-12
E504642,시스템LSI사업부,경영지원,CL2,Spotfire 기초,데이터분석,8,8,,2026-07-10
E524256,DS경영지원,패키지개발,CL2,Spotfire 기초,데이터분석,8,8,77.0,2026-03-12
E735504,DS경영지원,S/W개발,CL2,Spotfire 기초,데이터분석,8,7,75.0,2026-03-15
E723412,메모리사업부,반도체공정기술,CL2,Python 기초,데이터분석,20,14,72.0,2026-06-25
E592803,반도체연구소,경영지원,CL3,반도체 8대 공정,직무기초,24,13,98.0,2026-07-03
E556373,DS경영지원,평가및분석,CL2,정보보호,필수,2,1,62.0,2026-01-05
E412932,반도체연구소,설비기술,CL4,반도체 8대 공정,직무기초,24,14,64.0,2026-04-25
E361297,메모리사업부,영업마케팅,CL3,Spotfire 데이터함수(Python),데이터분석,16,15,92.0,2026-01-20
E111209,반도체연구소,패키지개발,CL2,생성형 AI 활용,AI,6,5,74.0,2026-05-15
E291823,파운드리사업부,평가및분석,CL2,Spotfire 기초,데이터분석,8,5,78.0,2026-03-23
E177580,메모리사업부,경영지원,CL4,통계적공정관리(SPC),품질,12,12,72.0,2026-01-15
E565976,글로벌인프라총괄,S/W개발,CL3,반도체 8대 공정,직무기초,24,24,100.0,2026-03-25
E344252,글로벌인프라총괄,패키지개발,CL4,Spotfire 데이터함수(Python),데이터분석,16,10,85.0,2026-04-07
E526131,파운드리사업부,평가및분석,CL3,Spotfire 데이터함수(Python),데이터분석,16,16,74.0,2026-03-23
E495869,반도체연구소,반도체공정기술,CL3,반도체 8대 공정,직무기초,24,15,77.0,2026-05-21
E474252,DS경영지원,영업마케팅,CL2,통계적공정관리(SPC),품질,12,12,92.0,2026-05-29
E433583,반도체연구소,S/W개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,9,,2026-01-10
E764426,파운드리사업부,영업마케팅,CL2,생성형 AI 활용,AI,6,6,81.0,2026-05-27
E146965,글로벌인프라총괄,SCM/생산관리,CL2,Spotfire 기초,데이터분석,8,5,,2026-04-23
E747416,파운드리사업부,설비기술,CL3,Spotfire 데이터함수(Python),데이터분석,16,16,81.0,2026-03-07
E966742,파운드리사업부,설비기술,CL2,생성형 AI 활용,AI,6,5,80.0,2026-07-18
E640359,반도체연구소,영업마케팅,CL2,Python 기초,데이터분석,20,15,62.0,2026-05-06
E510616,DS경영지원,반도체공정기술,CL2,반도체 8대 공정,직무기초,24,24,78.0,2026-07-02
E389089,글로벌인프라총괄,S/W개발,CL3,Spotfire 데이터함수(Python),데이터분석,16,15,83.0,2026-07-21
E130343,글로벌인프라총괄,회로설계,CL3,생성형 AI 활용,AI,6,4,88.0,2026-06-20
E496867,DS경영지원,평가및분석,CL3,Spotfire 데이터함수(Python),데이터분석,16,9,73.0,2026-04-16
E216855,반도체연구소,패키지개발,CL2,정보보호,필수,2,1,97.0,2026-06-11
